date,configuration,customer_postcode,store_postcode,retail_price,screen_size_in_inches,battery_life_in_hours,ram_in_gb,processor_speeds_in_ghz,integrated_wireless?,hd_size_in_gb,bundled_applications?,OS X Customer,OS Y Customer,OS X Store,OS Y Store,customer_store_distance
1/22/2008 17:47,357,SW19 7NE,SW12 9HD,605,15,6,2,2.0,Yes,120,Yes,524710,170732,528739,173080,4663.254765
1/22/2008 17:55,202,SE1 3JW,SW1P 3AU,370,15,5,2,1.5,No,40,No,533238,179878,529902,179641,3344.408019
1/22/2008 18:12,208,N1 9HS,SW1P 3AU,490,15,5,2,1.5,No,300,No,531190,183162,529902,179641,3749.184578
1/22/2008 18:14,360,NW1 7RU,W10 6HQ,615,15,6,2,2.0,Yes,300,No,528753,183537,524190,181567,4970.097484
1/22/2008 18:18,295,W1T 6QF,NW5 2QH,590,15,6,1,1.5,Yes,300,Yes,529015,182065,529248,185213,3156.610999
1/22/2008 18:22,31,SW1P 1DN,SW1V 4QQ,495,15,4,1,2.0,No,300,Yes,529370,178996,528924,178440,712.7776652
1/22/2008 18:27,152,N1 2TB,E2 0RY,460,15,5,1,1.5,Yes,300,No,532177,184417,535652,182961,3767.699696
1/22/2008 18:30,210,W1U 1LP,SW1P 3AU,415,15,5,2,2.0,Yes,40,No,528366,181154,529902,179641,2156.029916
1/22/2008 18:31,61,E17 9LP,E2 0RY,460,15,4,2,1.5,No,120,Yes,537903,189093,535652,182961,6532.10724
1/22/2008 18:43,352,SE1 4YG,SW1V 4QQ,570,15,6,2,1.5,No,300,No,532637,179408,528924,178440,3837.107374
1/22/2008 18:44,169,SE21 7BJ,SE8 3JD,395,15,5,1,2.0,No,40,Yes,533180,173938,537175,177885,5615.944622
1/22/2008 18:48,315,W1T 2EQ,SW1V 4QQ,515,15,6,1,2.0,No,80,Yes,529603,181702,528924,178440,3331.919117
1/22/2008 18:49,311,WD7 7NP,W10 6HQ,615,15,6,1,2.0,Yes,300,Yes,516343,199846,524190,181567,19892.14041
1/22/2008 18:51,205,SE1 1NP,SW1P 3AU,480,15,5,2,1.5,No,120,Yes,532585,180024,529902,179641,2710.198886
1/22/2008 19:09,207,N5 2LL,E2 0RY,540,15,5,2,1.5,No,300,Yes,531921,186234,535652,182961,4963.153232
1/22/2008 19:11,303,N17 6QA,NW5 2QH,570,15,6,1,1.5,No,300,Yes,533788,189994,529248,185213,6593.145001
1/22/2008 19:13,64,E14 7LS,SE1 2BN,470,15,4,2,1.5,No,300,No,536182,181240,534057,179682,2634.955218
1/22/2008 19:20,294,W1T 1HJ,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,529643,181397,528924,178440,3043.157899
1/22/2008 19:20,207,SE1 9EF,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,532449,180395,529902,179641,2656.261471
1/22/2008 19:32,207,E1 4AA,SE1 2BN,540,15,5,2,1.5,No,300,Yes,535695,182180,534057,179682,2987.147134
1/22/2008 19:32,308,SE24 0JT,SW1P 3AU,485,15,6,1,2.0,Yes,80,No,531932,174371,529902,179641,5647.459606
1/22/2008 19:33,292,KT4 7NY,SW18 1NN,460,15,6,1,1.5,Yes,80,No,521892,166332,525155,175180,9430.496965
1/22/2008 19:34,316,SE1 1TA,SW1V 4QQ,465,15,6,1,2.0,No,80,No,532409,180083,528924,178440,3852.878664
1/22/2008 19:50,355,E1 8EN,SE1 2BN,585,15,6,2,2.0,Yes,80,Yes,533957,181264,534057,179682,1585.157405
1/22/2008 19:54,348,N1 3PB,E2 0RY,490,15,6,2,1.5,No,80,No,532528,184464,535652,182961,3466.754246
1/22/2008 19:59,164,EC1A 9EJ,E2 0RY,405,15,5,1,2.0,Yes,80,No,531931,181743,535652,182961,3915.273298
1/22/2008 20:03,339,WC1E 7DH,SW1V 4QQ,560,15,6,2,1.5,Yes,80,Yes,529703,181758,528924,178440,3408.22021
1/22/2008 20:10,292,E15 4NL,E2 0RY,460,15,6,1,1.5,Yes,80,No,539302,184866,535652,182961,4117.222972
1/22/2008 20:10,69,SE16 2HB,SE1 2BN,505,15,4,2,2.0,Yes,120,Yes,534742,178789,534057,179682,1125.466126
1/22/2008 20:10,61,CR0 6BE,SW18 1NN,460,15,4,2,1.5,No,120,Yes,533079,166183,525155,175180,11988.98599
1/22/2008 20:23,166,EC4V 4EG,SW1V 4QQ,425,15,5,1,2.0,Yes,120,No,531684,180948,528924,178440,3729.298057
1/22/2008 20:33,207,SE13 5BU,SE8 3JD,540,15,5,2,1.5,No,300,Yes,539299,175470,537175,177885,3216.146918
1/22/2008 20:35,313,SE1 9AL,SE1 2BN,475,15,6,1,2.0,No,40,Yes,532654,180218,534057,179682,1501.900463
1/22/2008 20:39,151,E14 3BW,SE1 2BN,510,15,5,1,1.5,Yes,300,Yes,538509,178527,534057,179682,4599.383546
1/22/2008 20:45,296,W11 2QA,SW1P 3AU,540,15,6,1,1.5,Yes,300,No,524766,180903,529902,179641,5288.774905
1/22/2008 20:51,209,E1 8DA,SW1P 3AU,465,15,5,2,2.0,Yes,40,Yes,533940,181177,529902,179641,4320.270825
1/22/2008 20:51,21,W2 2AF,SW1P 3AU,455,15,4,1,2.0,Yes,120,Yes,527372,181122,529902,179641,2931.597005
1/22/2008 20:52,55,NW1 8QR,NW5 2QH,540,15,4,2,1.5,Yes,300,Yes,528830,184032,529248,185213,1252.790884
1/22/2008 20:53,207,N1 9NL,NW5 2QH,540,15,5,2,1.5,No,300,Yes,530455,182970,529248,185213,2547.135254
1/22/2008 20:58,14,EC3M 7HR,SE1 2BN,360,15,4,1,1.5,No,120,No,533096,180975,534057,179682,1611.015208
1/22/2008 21:04,200,NW3 2QE,N3 1DH,510,15,5,2,1.5,Yes,300,No,527275,185569,525109,190628,5503.18426
1/22/2008 21:08,32,SW1W 8EZ,SW1V 4QQ,445,15,4,1,2.0,No,300,No,528119,178861,528924,178440,908.4415226
1/22/2008 21:12,20,TW9 1TJ,SW18 1NN,385,15,4,1,2.0,Yes,80,No,517694,174702,525155,175180,7476.296209
1/22/2008 21:12,80,SE1 7PZ,SW1V 4QQ,495,15,4,2,2.0,No,300,No,531201,179241,528924,178440,2413.779195
1/22/2008 21:14,338,EC1N 8QS,SE1 2BN,470,15,6,2,1.5,Yes,40,No,531451,181830,534057,179682,3377.149686
1/22/2008 21:15,305,SE14 6TY,E2 0RY,495,15,6,1,2.0,Yes,40,Yes,536890,176999,535652,182961,6089.177941
1/22/2008 21:18,367,W1P 1HJ,NW5 2QH,645,15,6,2,2.0,No,300,Yes,529502,181647,529248,185213,3575.034545
1/22/2008 21:22,79,SW19 3TA,KT2 5AU,545,15,4,2,2.0,No,300,Yes,524819,170572,517917,170243,6909.836829
1/22/2008 21:26,222,EC1V 8AB,SW1P 3AU,455,15,5,2,2.0,No,120,No,532149,182433,529902,179641,3583.890763
1/22/2008 21:26,69,E6 2JA,SE8 3JD,505,15,4,2,2.0,Yes,120,Yes,542369,184227,537175,177885,8197.475221
1/22/2008 21:34,64,CR7 7EP,CR7 8LE,470,15,4,2,1.5,No,300,No,531973,167665,532714,168302,977.1642646
1/22/2008 21:34,349,E1 0ND,SE1 2BN,560,15,6,2,1.5,No,120,Yes,536058,181238,534057,179682,2534.785395
1/22/2008 21:41,148,KT2 6LQ,W4 3PH,380,15,5,1,1.5,Yes,80,No,518659,169663,519585,177640,8030.566916
1/22/2008 21:46,337,SE20 7DT,SW12 9HD,520,15,6,2,1.5,Yes,40,Yes,535490,170322,528739,173080,7292.637726
1/22/2008 21:59,347,N1 6BU,NW5 2QH,540,15,6,2,1.5,No,80,Yes,533016,182862,529248,185213,4441.286413
1/22/2008 21:59,295,EC1Y 1BD,SE1 2BN,590,15,6,1,1.5,Yes,300,Yes,532784,182382,534057,179682,2985.050921
1/22/2008 22:01,76,SE1 2LN,SE1 2BN,415,15,4,2,2.0,No,80,No,533618,180020,534057,179682,554.0442221
1/22/2008 22:05,354,SE1 2JX,SW1P 3AU,495,15,6,2,2.0,Yes,40,No,533647,179825,529902,179641,3749.517436
1/22/2008 22:17,31,TW10 7DB,SW18 1NN,495,15,4,1,2.0,No,300,Yes,517922,172272,525155,175180,7795.688103
1/22/2008 22:24,310,SE1 3QP,SW1P 3AU,505,15,6,1,2.0,Yes,120,No,533044,179895,529902,179641,3152.24999
1/22/2008 22:25,367,EC1N 8HX,SW1P 3AU,645,15,6,2,2.0,No,300,Yes,531338,182001,529902,179641,2762.552443
1/22/2008 22:26,352,WC1B 5BP,SW1P 3AU,570,15,6,2,1.5,No,300,No,530106,181797,529902,179641,2165.629701
1/22/2008 22:29,223,SW12 8NX,SW1V 4QQ,565,15,5,2,2.0,No,300,Yes,528131,173966,528924,178440,4543.734697
1/22/2008 22:42,300,E16 1EN,E2 0RY,440,15,6,1,1.5,No,80,No,539725,181759,535652,182961,4246.661395
1/22/2008 22:42,224,E14 4PH,SE8 3JD,515,15,5,2,2.0,No,300,No,537374,180252,537175,177885,2375.3505
1/22/2008 22:42,206,SE1 1TU,SW1V 4QQ,430,15,5,2,1.5,No,120,No,532492,180154,528924,178440,3958.335509
1/22/2008 22:44,11,EC1M 6BP,SW1P 3AU,390,15,4,1,1.5,No,80,Yes,531710,181823,529902,179641,2833.723346
1/22/2008 22:48,315,SW19 3TA,SW12 9HD,515,15,6,1,2.0,No,80,Yes,524819,170572,528739,173080,4653.65061
1/22/2008 22:52,151,W1D 3TA,SW1V 4QQ,510,15,5,1,1.5,Yes,300,Yes,529586,181258,528924,178440,2894.713803
1/22/2008 22:52,73,NW1 6XE,W10 6HQ,425,15,4,2,2.0,No,40,Yes,527847,182144,524190,181567,3702.239592
1/22/2008 22:56,64,WC2R 3JJ,SW1V 4QQ,470,15,4,2,1.5,No,300,No,531071,181014,528924,178440,3351.877832
1/22/2008 23:23,203,W1B 5PP,SW1V 4QQ,460,15,5,2,1.5,No,80,Yes,529229,180940,528924,178440,2518.536281
1/22/2008 23:27,343,W1K 4AL,NW5 2QH,640,15,6,2,1.5,Yes,300,Yes,528768,180924,529248,185213,4315.775828
1/22/2008 23:40,203,SW4 0JG,SW12 9HD,460,15,5,2,1.5,No,80,Yes,529208,175473,528739,173080,2438.526194
1/22/2008 23:42,358,E14 7HG,SE8 3JD,555,15,6,2,2.0,Yes,120,No,536866,181108,537175,177885,3237.778559
1/22/2008 23:48,353,WC1V 7BW,SW1V 4QQ,545,15,6,2,2.0,Yes,40,Yes,530424,181489,528924,178440,3397.999559
1/22/2008 23:50,161,EC1R 0AG,SE1 2BN,415,15,5,1,2.0,Yes,40,Yes,531444,182253,534057,179682,3665.761858
1/22/2008 23:56,366,EC1M 6HW,SW1P 3AU,535,15,6,2,2.0,No,120,No,531850,181860,529902,179641,2952.738559
1/22/2008 23:57,341,EC2V 8DP,SW1P 3AU,580,15,6,2,1.5,Yes,120,Yes,532432,181212,529902,179641,2978.076728
1/23/2008 0:09,64,EC3A 8AH,E2 0RY,470,15,4,2,1.5,No,300,No,533237,181231,535652,182961,2970.711194
1/23/2008 0:11,15,EC3N 2LJ,SW1P 3AU,470,15,4,1,1.5,No,300,Yes,533629,180954,529902,179641,3951.518442
1/23/2008 0:13,159,W1T 2AW,SW1V 4QQ,490,15,5,1,1.5,No,300,Yes,529435,181786,528924,178440,3384.794972
1/23/2008 0:36,58,SW16 6EN,CR7 8LE,350,15,4,2,1.5,No,40,No,530044,171416,532714,168302,4101.938079
1/23/2008 0:39,167,E8 3BH,NW5 2QH,535,15,5,1,2.0,Yes,300,Yes,534295,184554,529248,185213,5089.841844
1/23/2008 0:49,147,W2 5QH,SW1V 4QQ,430,15,5,1,1.5,Yes,80,Yes,525330,181557,528924,178440,4757.365342
1/23/2008 0:54,153,NW5 2TG,W10 6HQ,370,15,5,1,1.5,No,40,Yes,529028,185219,524190,181567,6061.629154
1/23/2008 0:58,24,W1T 1TA,NW5 2QH,465,15,4,1,2.0,Yes,300,No,529444,181683,529248,185213,3535.437172
1/23/2008 0:59,70,IG2 6BX,E2 0RY,455,15,4,2,2.0,Yes,120,No,543409,188321,535652,182961,9428.714069
1/23/2008 1:06,346,SE1 2JX,SW1P 3AU,450,15,6,2,1.5,No,40,No,533647,179825,529902,179641,3749.517436
1/23/2008 1:07,4,SW3 1LA,SW1V 4QQ,360,15,4,1,1.5,Yes,80,No,527349,179210,528924,178440,1753.14717
1/23/2008 1:13,163,WC1X 9NB,SW1P 3AU,455,15,5,1,2.0,Yes,80,Yes,530646,182751,529902,179641,3197.754837
1/23/2008 1:28,344,SW8 1XP,SW12 9HD,590,15,6,2,1.5,Yes,300,No,530457,176981,528739,173080,4262.54912
1/23/2008 1:30,212,W1D 5DH,NW5 2QH,455,15,5,2,2.0,Yes,80,No,529846,181028,529248,185213,4227.508604
1/23/2008 1:32,53,W1S 4RX,NW5 2QH,480,15,4,2,1.5,Yes,120,Yes,529098,180502,529248,185213,4713.387423
1/23/2008 1:35,15,KT2 7PX,SW18 1NN,470,15,4,1,1.5,No,300,Yes,519504,170070,525155,175180,7618.786058
1/23/2008 1:41,167,TW10 5LA,KT2 5AU,535,15,5,1,2.0,Yes,300,Yes,517821,171785,517917,170243,1544.985437
1/23/2008 1:41,367,W1K 5RE,SW1V 4QQ,645,15,6,2,2.0,No,300,Yes,528572,181060,528924,178440,2643.540051
1/23/2008 1:43,212,SE23 2NE,SW12 9HD,455,15,5,2,2.0,Yes,80,No,535503,172939,528739,173080,6765.469459
1/23/2008 1:46,10,W1W 6DL,SW1V 4QQ,300,15,4,1,1.5,No,40,No,529239,181791,528924,178440,3365.77272
1/23/2008 1:56,69,W2 4AH,W10 6HQ,505,15,4,2,2.0,Yes,120,Yes,525756,180828,524190,181567,1731.6111
1/23/2008 1:56,343,W1T 4EY,SW1V 4QQ,640,15,6,2,1.5,Yes,300,Yes,529382,181965,528924,178440,3554.629235
1/23/2008 2:09,71,EC4V 6DE,SW1V 4QQ,565,15,4,2,2.0,Yes,300,Yes,531801,181101,528924,178440,3918.934804
1/23/2008 2:15,311,W1U 3EE,SW1P 3AU,615,15,6,1,2.0,Yes,300,Yes,528316,181314,529902,179641,2305.281978
1/23/2008 2:15,346,EC4R 0AN,E2 0RY,450,15,6,2,1.5,No,40,No,532682,180850,535652,182961,3643.792118
1/23/2008 2:22,56,EC3V 0BP,SE1 2BN,490,15,4,2,1.5,Yes,300,No,533003,180866,534057,179682,1585.172546
1/23/2008 2:25,60,EC3A 8EP,SE1 2BN,390,15,4,2,1.5,No,80,No,533301,181252,534057,179682,1742.537231
1/23/2008 2:26,353,SE25 6HA,SW12 9HD,545,15,6,2,2.0,Yes,40,Yes,534062,168531,528739,173080,7001.980434
1/23/2008 2:26,221,TW1 2LJ,KT2 5AU,505,15,5,2,2.0,No,120,Yes,516980,174141,517917,170243,4009.036418
1/23/2008 2:29,350,W1D 5BE,NW5 2QH,510,15,6,2,1.5,No,120,No,529736,180980,529248,185213,4261.036611
1/23/2008 2:34,351,SE25 5EU,CR7 8LE,620,15,6,2,1.5,No,300,Yes,534357,167077,532714,168302,2049.408207
1/23/2008 2:38,59,SE19 1TQ,SW12 9HD,440,15,4,2,1.5,No,80,Yes,533442,170754,528739,173080,5246.759476
1/23/2008 2:59,3,WC1H 9EP,NW5 2QH,410,15,4,1,1.5,Yes,80,Yes,530151,182524,529248,185213,2836.570112
1/23/2008 3:04,162,W1T 1UT,NW5 2QH,365,15,5,1,2.0,Yes,40,No,529661,181387,529248,185213,3848.226215
1/23/2008 3:11,311,SE14 6AF,SE1 2BN,615,15,6,1,2.0,Yes,300,Yes,536404,176987,534057,179682,3573.714314
1/23/2008 3:12,156,W1J 7HR,SW1P 3AU,360,15,5,1,1.5,No,80,No,528710,180206,529902,179641,1319.124331
1/23/2008 3:13,223,EC3V 0DN,E2 0RY,565,15,5,2,2.0,No,300,Yes,533040,181063,535652,182961,3228.768806
1/23/2008 3:14,367,E14 7HG,SE1 2BN,645,15,6,2,2.0,No,300,Yes,536866,181108,534057,179682,3150.231261
1/23/2008 3:25,163,W3 9NX,W4 3PH,455,15,5,1,2.0,Yes,80,Yes,519924,180199,519585,177640,2581.35662
1/23/2008 3:27,198,SE1 2LX,SW1P 3AU,450,15,5,2,1.5,Yes,120,No,533720,180029,529902,179641,3837.664394
1/23/2008 3:27,159,SW1W 8BU,SW1P 3AU,490,15,5,1,1.5,No,300,Yes,528064,178394,529902,179641,2221.092749
1/23/2008 3:31,338,E4 9PB,E2 0RY,470,15,6,2,1.5,Yes,40,No,538712,191662,535652,182961,9223.394223
1/23/2008 3:44,343,SE1 6TJ,SW1V 4QQ,640,15,6,2,1.5,Yes,300,Yes,532080,179025,528924,178440,3209.760271
1/23/2008 4:10,213,EC4V 4EG,SE1 2BN,525,15,5,2,2.0,Yes,120,Yes,531684,180948,534057,179682,2689.588258
1/23/2008 4:24,310,KT4 7NY,SW18 1NN,505,15,6,1,2.0,Yes,120,No,521892,166332,525155,175180,9430.496965
1/23/2008 4:37,309,WC1N 1AP,SW1V 4QQ,555,15,6,1,2.0,Yes,120,Yes,530143,182346,528924,178440,4091.796305
1/23/2008 4:38,346,SE16 5EX,E2 0RY,450,15,6,2,1.5,No,40,No,536546,180097,535652,182961,3000.288653
1/23/2008 4:42,77,E1 5LJ,E2 0RY,485,15,4,2,2.0,No,120,Yes,533961,181776,535652,182961,2064.87433
1/23/2008 4:45,74,CR7 6AW,CR7 8LE,375,15,4,2,2.0,No,40,No,531239,167892,532714,168302,1530.922924
1/23/2008 4:50,302,NW3 1HE,N3 1DH,460,15,6,1,1.5,No,120,No,526480,185788,525109,190628,5030.431492
1/23/2008 4:52,349,W3 9NX,SW18 1NN,560,15,6,2,1.5,No,120,Yes,519924,180199,525155,175180,7249.394595
1/23/2008 4:59,162,WC2B 5JS,SW1P 3AU,365,15,5,1,2.0,Yes,40,No,530518,180960,529902,179641,1455.75307
1/23/2008 5:03,51,EC4Y 8JJ,SE1 2BN,460,15,4,2,1.5,Yes,80,Yes,531472,181029,534057,179682,2914.898626
1/23/2008 5:10,75,W1W 6DS,SW1V 4QQ,465,15,4,2,2.0,No,80,Yes,529126,181692,528924,178440,3258.267638
1/23/2008 5:15,222,E1 8AH,SE1 2BN,455,15,5,2,2.0,No,120,No,533699,181198,534057,179682,1557.697018
1/23/2008 5:22,354,W1P 3RE,NW5 2QH,495,15,6,2,2.0,Yes,40,No,529331,181375,529248,185213,3838.897368
1/23/2008 5:25,351,NW1 2HH,SW1V 4QQ,620,15,6,2,1.5,No,300,Yes,529427,182576,528924,178440,4166.473929
1/23/2008 5:30,149,EC1M 6AW,SE1 2BN,450,15,5,1,1.5,Yes,120,Yes,531859,181875,534057,179682,3104.907889
1/23/2008 5:32,59,CR0 6PU,SW12 9HD,440,15,4,2,1.5,No,80,Yes,533582,166248,528739,173080,8374.417771
1/23/2008 5:34,354,EC3V 1LR,E2 0RY,495,15,6,2,2.0,Yes,40,No,533095,181047,535652,182961,3194.001409
1/23/2008 5:36,166,W8 7SR,SW1V 4QQ,425,15,5,1,2.0,Yes,120,No,525174,180337,528924,178440,4202.512225
1/23/2008 5:44,367,SW1W 8EZ,SW18 1NN,645,15,6,2,2.0,No,300,Yes,528119,178861,525155,175180,4725.99799
1/23/2008 5:47,7,W1G 0JA,SW1P 3AU,490,15,4,1,1.5,Yes,300,Yes,528949,181309,529902,179641,1921.049973
1/23/2008 5:50,5,W1J 5DE,SW1V 4QQ,430,15,4,1,1.5,Yes,120,Yes,528756,180476,528924,178440,2042.91948
1/23/2008 5:53,292,EC3N 1AL,E2 0RY,460,15,6,1,1.5,Yes,80,No,533713,181220,535652,182961,2605.916729
1/23/2008 5:54,17,SE1 8DA,SE1 2BN,395,15,4,1,2.0,Yes,40,Yes,531566,180025,534057,179682,2514.503927
1/23/2008 5:57,73,W1W 6PS,NW5 2QH,425,15,4,2,2.0,No,40,Yes,528980,181740,529248,185213,3483.324992
1/23/2008 5:59,340,W1T 1QY,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,529605,181534,528924,178440,3168.058869
1/23/2008 6:02,199,N1 8EQ,SW1P 3AU,560,15,5,2,1.5,Yes,300,Yes,531505,183277,529902,179641,3973.676509
1/23/2008 6:03,195,E11 3NJ,N17 6QA,480,15,5,2,1.5,Yes,80,Yes,539588,185987,533788,189994,7049.542467
1/23/2008 6:24,71,WC2 4HS,SW1P 3AU,565,15,4,2,2.0,Yes,300,Yes,530153,180641,529902,179641,1031.019398
1/23/2008 6:27,199,CR0 1NA,SW12 9HD,560,15,5,2,1.5,Yes,300,Yes,532306,165280,528739,173080,8576.916054
1/23/2008 6:30,56,E15 4NL,SE8 3JD,490,15,4,2,1.5,Yes,300,No,539302,184866,537175,177885,7297.841462
1/23/2008 6:31,311,E1 1DT,SE8 3JD,615,15,6,1,2.0,Yes,300,Yes,534279,181643,537175,177885,4744.405126
1/23/2008 6:33,318,N1 1HW,SW1P 3AU,485,15,6,1,2.0,No,120,No,531208,183994,529902,179641,4544.694159
1/23/2008 6:34,366,SE24 0JT,SW12 9HD,535,15,6,2,2.0,No,120,No,531932,174371,528739,173080,3444.115271
1/23/2008 7:08,19,SE25 6EA,CR7 8LE,435,15,4,1,2.0,Yes,80,Yes,533938,168354,532714,168302,1225.104077
1/23/2008 7:09,348,SE27 9ND,SW1V 4QQ,490,15,6,2,1.5,No,80,No,532310,171212,528924,178440,7981.790526
1/23/2008 7:13,339,NW1 1TP,SW1V 4QQ,560,15,6,2,1.5,Yes,80,Yes,529312,183437,528924,178440,5012.040802
1/23/2008 7:14,64,NW6 2LU,N3 1DH,470,15,4,2,1.5,No,300,No,525540,184577,525109,190628,6066.330192
1/23/2008 7:24,64,SE14 6AG,SE1 2BN,470,15,4,2,1.5,No,300,No,536619,177021,534057,179682,3693.882104
1/23/2008 7:32,354,W1T 1UT,SW1P 3AU,495,15,6,2,2.0,Yes,40,No,529661,181387,529902,179641,1762.554113
1/23/2008 7:34,58,WC2N 5DB,SW1V 4QQ,350,15,4,2,1.5,No,40,No,530209,180381,528924,178440,2327.811418
1/23/2008 7:35,299,N1 9NL,SW1V 4QQ,490,15,6,1,1.5,No,80,Yes,530455,182970,528924,178440,4781.721552
1/23/2008 7:36,60,NW1 6DY,SW1P 3AU,390,15,4,2,1.5,No,80,No,527702,182232,529902,179641,3399.011768
1/23/2008 7:38,25,SE1 8DP,SW1P 3AU,375,15,4,1,2.0,No,40,Yes,531609,180231,529902,179641,1806.086654
1/23/2008 7:41,75,W1U 4AP,NW5 2QH,465,15,4,2,2.0,No,80,Yes,528225,181652,529248,185213,3705.030364
1/23/2008 7:43,164,W1D 7HS,NW5 2QH,405,15,5,1,2.0,Yes,80,No,529524,180728,529248,185213,4493.484283
1/23/2008 7:49,292,SW16 6EN,SW18 1NN,460,15,6,1,1.5,Yes,80,No,530044,171416,525155,175180,6170.090518
1/23/2008 7:49,317,SW1V 4QQ,SW18 1NN,535,15,6,1,2.0,No,120,Yes,528924,178440,525155,175180,4983.268104
1/23/2008 7:50,195,SW4 0JG,SW12 9HD,480,15,5,2,1.5,Yes,80,Yes,529208,175473,528739,173080,2438.526194
1/23/2008 7:58,337,SE27 9ND,SW12 9HD,520,15,6,2,1.5,Yes,40,Yes,532310,171212,528739,173080,4030.070099
1/23/2008 8:01,60,W6 9TJ,W4 3PH,390,15,4,2,1.5,No,80,No,522126,178291,519585,177640,2623.067289
1/23/2008 8:05,291,WC2 4HS,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,530153,180641,534057,179682,4020.061815
1/23/2008 8:07,20,N1 0RW,NW5 2QH,385,15,4,1,2.0,Yes,80,No,531386,183349,529248,185213,2836.466111
1/23/2008 8:07,21,SW12 9HD,SW12 9HD,455,15,4,1,2.0,Yes,120,Yes,528739,173080,528739,173080,0.0
1/23/2008 8:12,301,NW1 7RR,SW1V 4QQ,510,15,6,1,1.5,No,120,Yes,528955,183327,528924,178440,4887.098321
1/23/2008 8:21,338,WC2R 3LD,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,531026,180989,529902,179641,1755.129625
1/23/2008 8:22,152,N22 7AY,N3 1DH,460,15,5,1,1.5,Yes,300,No,529610,190071,525109,190628,4535.333505
1/23/2008 8:24,291,SE8 4RT,SE1 2BN,510,15,6,1,1.5,Yes,80,Yes,537213,177174,534057,179682,4031.178488
1/23/2008 8:35,80,SE1 4JU,SW1V 4QQ,495,15,4,2,2.0,No,300,No,532554,179665,528924,178440,3831.125814
1/23/2008 8:42,205,E17 9NL,E2 0RY,480,15,5,2,1.5,No,120,Yes,537855,188970,535652,182961,6400.10078
1/23/2008 8:51,211,SE1 2BN,SE8 3JD,505,15,5,2,2.0,Yes,80,Yes,534057,179682,537175,177885,3598.768262
1/23/2008 9:03,71,W1F 8ZD,SW1V 4QQ,565,15,4,2,2.0,Yes,300,Yes,529460,181255,528924,178440,2865.57516
1/23/2008 9:07,355,EC3N 2AE,SW1P 3AU,585,15,6,2,2.0,Yes,80,Yes,533409,180902,529902,179641,3726.817677
1/23/2008 9:12,214,EC4M 7DZ,SE1 2BN,475,15,5,2,2.0,Yes,120,No,531995,181242,534057,179682,2585.622556
1/23/2008 9:27,7,CR0 2EF,SW18 1NN,490,15,4,1,1.5,Yes,300,Yes,532704,166276,525155,175180,11673.41497
1/23/2008 9:33,296,E2 0RY,SE8 3JD,540,15,6,1,1.5,Yes,300,No,535652,182961,537175,177885,5299.557057
1/23/2008 9:35,75,SW11 1RU,SW1V 4QQ,465,15,4,2,2.0,No,80,Yes,527337,175463,528924,178440,3373.588297
1/23/2008 9:41,78,SE13 6LE,SE8 3JD,435,15,4,2,2.0,No,120,No,537995,174885,537175,177885,3110.048231
1/23/2008 9:41,291,WC1R 4PZ,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,530765,181733,529248,185213,3796.273041
1/23/2008 9:43,203,N1 2LY,SE1 2BN,460,15,5,2,1.5,No,80,Yes,531946,184784,534057,179682,5521.478516
1/23/2008 9:44,340,W1D 7PJ,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,529602,180888,528924,178440,2540.155113
1/23/2008 9:47,318,W1J 5DE,SW1P 3AU,485,15,6,1,2.0,No,120,No,528756,180476,529902,179641,1417.935471
1/23/2008 9:47,21,WC1R 4PZ,SW1V 4QQ,455,15,4,1,2.0,Yes,120,Yes,530765,181733,528924,178440,3772.68207
1/23/2008 9:48,302,W1T 1DG,SW1V 4QQ,460,15,6,1,1.5,No,120,No,529584,181554,528924,178440,3183.173888
1/23/2008 9:54,219,W1F 0TT,NW5 2QH,485,15,5,2,2.0,No,80,Yes,529566,181113,529248,185213,4112.313704
1/23/2008 9:58,348,KT1 3DS,W4 3PH,490,15,6,2,1.5,No,80,No,518828,169123,519585,177640,8550.575302
1/23/2008 10:06,50,WC2N 4AJ,SW1V 4QQ,370,15,4,2,1.5,Yes,40,No,530015,180817,528924,178440,2615.417749
1/23/2008 10:11,152,W6 9TJ,SW18 1NN,460,15,5,1,1.5,Yes,300,No,522126,178291,525155,175180,4342.0228
1/23/2008 10:12,10,SW1V 1RY,SE1 2BN,300,15,4,1,1.5,No,40,No,529191,178633,534057,179682,4977.786355
1/23/2008 10:14,158,NW1 7NB,NW5 2QH,380,15,5,1,1.5,No,120,No,528783,183660,529248,185213,1621.121217
1/23/2008 10:16,56,SW9 8HH,SW1P 3AU,490,15,4,2,1.5,Yes,300,No,531059,175364,529902,179641,4430.731091
1/23/2008 10:17,294,E14 4BB,SE8 3JD,480,15,6,1,1.5,Yes,120,No,537395,180408,537175,177885,2532.573592
1/23/2008 10:18,348,SW4 0JG,SW18 1NN,490,15,6,2,1.5,No,80,No,529208,175473,525155,175180,4063.576996
