HOUR_I_R,ALCHL_I,ALIGN_I,STRATUM_R,WRK_ZONE,WKDY_I_R,INT_HWY,LGTCON_I_R,MANCOL_I_R,PED_ACC_R,RELJCT_I_R,REL_RWY_R,PROFIL_I_R,SPD_LIM,SUR_COND,TRAF_CON_R,TRAF_WAY,VEH_INVL,WEATHER_R,injury_crash,NO_INJ_I,PRPTYDMG_CRASH,fatalities,MAX_SEV_IR
0,2,1,1,0,1,0,1,2,0,0,1,0,20,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,1,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
0,2,2,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,0,1,0,25,1,0,1,3,1,1,3,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,1,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,1,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,1,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,4,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,5,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,0,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,3,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,9,0,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,3,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,0,0,1,0,0
0,2,2,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,2,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,0,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,2,0,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,1,1,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,0,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,1,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,0,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,2,1,0,0,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,25,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,1,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,25,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,0,0,1,2,0,1,1,0,30,1,0,1,2,1,0,1,0,1,2
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,1,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,3,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,1,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,5,0,0,1
1,2,1,0,0,0,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,3,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,4,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,30,1,2,1,2,1,1,5,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,1,0,0,1
1,2,2,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,3,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
1,1,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,30,1,1,1,2,1,1,2,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,2,0,0,1
1,1,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,30,1,1,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,1,3,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,1,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,1,1,0,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,0,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,0,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,2,0,1,0,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,2,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,0,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,2,0,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,0,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,0,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,1,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,0,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,3,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,30,1,2,1,2,1,0,0,1,0,0
0,2,1,1,0,1,0,1,2,0,1,1,0,30,1,0,1,2,1,0,0,1,0,0
0,2,1,1,0,0,0,1,2,0,1,1,0,30,1,1,1,2,1,0,0,1,0,0
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,0,4,0,1,2
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,0,0,0,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,5,0,0,1
0,2,2,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,3,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,3,0,0,1
1,2,1,0,0,0,0,1,2,0,1,1,0,35,1,1,1,2,1,1,3,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,2,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,35,1,0,1,2,1,1,3,0,0,1
0,2,1,0,0,0,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,0,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,4,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,3,1,1,3,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,2,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,3,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
0,2,1,0,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,1,1,1,0,0,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
0,2,2,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,3,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
1,2,2,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,0,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,2,0,0,1
0,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,2,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,2,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,1,1,2,1,1,1,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,2,1,3,1,1,3,0,0,1
1,2,1,0,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,3,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,0,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,2,1,2,1,1,1,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,0,1,3,1,1,2,0,0,1
0,2,1,1,0,0,0,1,2,0,1,1,0,35,1,0,1,3,1,1,8,0,0,1
1,2,1,1,0,1,0,1,2,0,1,1,0,35,1,1,1,2,1,1,3,0,0,1
