member_id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,affluence_index,num_of_brands,brand_runs,total_volume,number_of_trans,value,trans_per_brand_runs,Vol/Tran,avg_price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1100510,1,2,10,2,4,7,4,4,1,18,6,25,9025,32,1930.00,1.28,282.03,21.39,1,0,0,0.058171745,0.049861496,0,0,0.099722992,0.033240997,0,0.049861496,0.709141274,0.653739612,0.274238227,0.072022161,0,0.407202216,0.083102493,0,0.049861496,0,0.254847645,0.033240997,0,0.099722992,0.072022161,0
1100620,3,3,10,2,3,4,5,2,1,14,4,17,38925,32,4863.00,1.88,1216.41,12.49,0.980732177,0,0.019267823,0.115606936,0,0,0.02569043,0,0.304431599,0,0,0.554271034,0.139370584,0.79640334,0,0.064226076,0.484906872,0.165703276,0.019267823,0.02569043,0,0,0.304431599,0,0,0,0
1100790,3,3,10,2,4,4,3,4,1,28,3,16,22500,25,2455.25,1.56,900.00,10.91,1,0,0,0.086666667,0,0,0,0,0,0.106666667,0,0.806666667,0.106666667,0.893333333,0,0,0.766666667,0.04,0.193333333,0,0,0,0,0,0,0,0
1100860,2,1,5,2,1,7,2,4,1,19,3,8,6925,17,744.00,2.13,407.35,10.74,1,0,0,0.490974729,0,0.032490975,0,0,0,0,0,0.476534296,0.476534296,0.523465704,0,0,0.902527076,0,0,0.097472924,0,0,0,0,0,0,0
1100910,1,2,10,2,4,7,4,4,1,29,3,21,8800,41,1041.50,1.95,214.63,11.84,0.838068182,0.161931818,0,0,0,0.144886364,0.227272727,0,0,0,0,0.627840909,0.068181818,0.931818182,0,0,0.457386364,0.34375,0,0.198863636,0,0,0,0,0,0,0
1101030,1,1,13,2,4,7,5,4,1,19,2,15,13675,30,1394.00,2.00,455.83,10.19,0.963436929,0.021937843,0.014625229,0,0,0,0,0,0,0.336380256,0,0.663619744,0.23583181,0.76416819,0,0,0.021937843,0.038391225,0.76416819,0,0.175502742,0,0,0,0,0,0
1101070,2,1,4,2,3,5,5,2,1,20,2,8,12200,25,1421.00,3.13,488.00,11.65,0.75,0.213114754,0.036885246,0,0,0.405737705,0,0,0,0,0,0.594262295,0.282786885,0.405737705,0,0.31147541,0.385245902,0,0,0.590163934,0.024590164,0,0,0,0,0,0
1101080,3,3,10,2,4,4,4,4,1,18,3,34,16600,54,2204.00,1.59,307.41,13.28,0.936746988,0.063253012,0,0.289156627,0,0.185240964,0,0,0,0,0,0.52560241,0.409638554,0.554216867,0,0.036144578,0.429216867,0.013554217,0.036144578,0.322289157,0.180722892,0.006024096,0,0,0,0,0.012048193
1104070,2,3,10,2,4,5,6,3,1,16,7,29,12675,50,1657.50,1.72,253.50,13.08,0.982248521,0.017751479,0,0.023668639,0.023668639,0.017751479,0,0.035502959,0.029585799,0.339250493,0,0.530571992,0.372781065,0.597633136,0.023668639,0.00591716,0.128205128,0.106508876,0.599605523,0.017751479,0.021696252,0.007889546,0.029585799,0,0.065088757,0.023668639,0
1104230,4,3,10,2,3,5,7,2,1,16,3,8,6900,16,712.00,2.00,431.25,10.32,1,0,0,0.826086957,0,0,0,0,0.043478261,0,0,0.130434783,0.028985507,0.869565217,0,0.101449275,0.927536232,0,0,0,0.028985507,0,0.043478261,0,0,0,0
1104380,3,0,0,0,2,0,0,5,0,0,1,2,900,2,104.00,1.00,450.00,11.56,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0
1104490,2,1,5,2,4,4,15,2,1,10,3,8,48500,28,5425.00,3.50,1732.14,11.19,0.953608247,0.046391753,0,0.789690722,0.034020619,0,0,0,0,0,0,0.17628866,0.087628866,0.857731959,0.034020619,0.020618557,0.947938144,0,0,0,0,0,0,0,0.018041237,0.034020619,0
1104510,4,3,17,1,3,3,6,2,2,11,2,10,18200,38,1409.50,3.80,478.95,7.74,0.917582418,0.043956044,0.038461538,0,0.049450549,0,0,0,0,0,0,0.950549451,0.098901099,0.032967033,0.049450549,0.818681319,0.818681319,0.032967033,0,0,0.098901099,0,0,0,0,0.049450549,0
1104630,4,3,10,2,3,5,4,4,1,19,6,18,11100,34,865.50,1.89,326.47,7.80,0.815315315,0.09009009,0.094594595,0.045045045,0.054054054,0,0,0,0.006756757,0.018018018,0.02027027,0.855855856,0.135135135,0.083333333,0.054054054,0.727477477,0.887387387,0.02027027,0.018018018,0,0,0,0.006756757,0,0,0.054054054,0.013513514
1104740,3,3,10,2,2,5,5,2,1,11,5,17,24435,29,2583.00,1.71,842.59,10.57,1,0,0,0.699815838,0.018416206,0,0,0,0,0.073664825,0.021485574,0.186617557,0.060773481,0.920810313,0.018416206,0,0.874155924,0.021485574,0.073664825,0,0.012277471,0,0,0,0,0.018416206,0
1105040,2,3,10,2,3,5,5,2,2,13,4,18,19275,31,1889.00,1.72,621.77,9.80,0.988326848,0.011673152,0,0.046692607,0.015564202,0,0.062256809,0,0,0,0,0.875486381,0.297016861,0.687418936,0.015564202,0,0.120622568,0.015564202,0.307392996,0,0.067444877,0,0,0,0,0.015564202,0.473411154
1105100,4,0,0,0,2,0,0,5,0,0,5,20,9325,27,945.50,1.35,345.37,10.14,0.978552279,0.021447721,0,0.128686327,0,0.024128686,0.117962466,0,0,0.085790885,0,0.643431635,0.203753351,0.501340483,0,0.294906166,0.750670241,0.080428954,0.085790885,0.040214477,0.042895442,0,0,0,0,0,0
1105130,1,3,12,2,3,7,5,2,2,14,4,23,8125,38,720.00,1.65,213.82,8.86,0.935384615,0.018461538,0.046153846,0.036923077,0.350769231,0,0,0,0,0.012307692,0,0.6,0.132307692,0.443076923,0.396923077,0.027692308,0.156923077,0.366153846,0.030769231,0.036923077,0.012307692,0,0,0,0,0.396923077,0
1105150,3,3,10,2,4,5,4,4,1,17,5,16,10800,30,1215.00,1.88,360.00,11.25,1,0,0,0.604166667,0.041666667,0,0.222222222,0,0,0,0.048611111,0.083333333,0.143518519,0.814814815,0.041666667,0,0.863425926,0.0625,0.013888889,0,0.018518519,0,0,0,0,0.041666667,0
1105250,2,3,10,2,2,7,5,1,1,13,6,29,13750,56,1472.75,1.93,245.54,10.71,0.961818182,0.038181818,0,0.270909091,0.207272727,0,0,0.005454545,0,0.058181818,0.016363636,0.441818182,0.187272727,0.605454545,0.207272727,0,0.330909091,0.321818182,0.072727273,0.010909091,0.043636364,0,0,0.007272727,0.005454545,0.207272727,0
1105370,4,3,5,2,3,4,6,3,1,16,3,20,12275,40,1904.50,2.00,306.88,15.52,0.945010183,0,0.054989817,0.067209776,0,0,0,0,0.00610998,0,0,0.926680244,0.629327902,0.370672098,0,0,0.067209776,0.824847251,0.012219959,0,0.040733198,0.036659878,0.00610998,0,0,0,0.012219959
1105400,3,3,10,2,2,5,4,2,1,30,4,23,11425,33,1318.50,1.43,346.21,11.54,0.822757112,0.177242888,0,0,0.078774617,0,0,0,0.019693654,0.026258206,0,0.875273523,0.319474836,0.601750547,0.078774617,0,0.196936543,0.065645514,0.334792123,0.06345733,0,0,0.019693654,0,0.019693654,0.078774617,0.221006565
1105580,2,1,16,2,2,5,3,2,1,23,4,12,6500,25,957.00,2.08,260.00,14.72,0.930769231,0.069230769,0,0,0,0.196153846,0,0,0.046153846,0,0.011538462,0.746153846,0.526923077,0.473076923,0,0,0.046153846,0.242307692,0.157692308,0.507692308,0,0,0.046153846,0,0,0,0
1105630,3,1,10,2,3,5,4,4,1,16,3,17,10000,40,1077.50,2.35,250.00,10.78,0.98,0,0.02,0.56,0.075,0,0,0,0,0,0,0.365,0.225,0.7,0.075,0,0.7,0,0.075,0,0.15,0,0,0,0,0.075,0
1105830,2,3,10,2,2,5,4,2,1,18,2,18,10925,22,1153.00,1.22,496.59,10.55,0.80778032,0.151029748,0.041189931,0.054919908,0,0,0,0,0,0,0,0.945080092,0.347826087,0.151029748,0,0.501144165,0.610983982,0.054919908,0.082379863,0.233409611,0,0.018306636,0,0,0,0,0
1105890,3,3,10,2,3,1,4,4,1,11,2,10,5350,22,539.00,2.20,243.18,10.07,1,0,0,0,0,0,0.355140187,0,0,0,0,0.644859813,0,0.453271028,0,0.546728972,0.705607477,0,0.098130841,0.196261682,0,0,0,0,0,0,0
1105900,4,3,10,2,2,6,4,3,1,9,2,15,14500,38,1538.00,2.53,381.58,10.61,1,0,0,0.418965517,0,0,0,0,0,0,0,0.581034483,0.110344828,0.64137931,0,0.248275862,0.9,0,0,0.005172414,0.089655172,0,0,0.005172414,0,0,0
1106020,2,3,10,2,4,5,5,4,1,14,5,16,14900,32,998.00,2.00,465.63,6.70,0.832214765,0,0.167785235,0.040268456,0.785234899,0,0.006711409,0,0,0.040268456,0,0.127516779,0.018456376,0.184563758,0.785234899,0.011744966,0.08557047,0.060402685,0.05033557,0.005033557,0.013422819,0,0,0,0,0.785234899,0
1106040,4,1,10,2,2,1,4,2,1,8,6,20,13100,31,1436.00,1.55,422.58,10.96,0.969465649,0,0.030534351,0.06870229,0,0,0.045801527,0,0.017175573,0.045801527,0.040076336,0.782442748,0.166030534,0.833969466,0,0,0.694656489,0.116412214,0.06870229,0,0.091603053,0,0.028625954,0,0,0,0
1106090,3,1,10,2,4,4,5,2,1,14,5,19,17850,34,1874.00,1.79,525.00,10.50,0.829131653,0.12605042,0.044817927,0,0.084033613,0,0.599439776,0,0.037815126,0,0.012605042,0.266106443,0.047619048,0.840336134,0.084033613,0.028011204,0.785714286,0.012605042,0.044817927,0.008403361,0.005602241,0.012605042,0.037815126,0.008403361,0,0.084033613,0
1106180,1,1,16,2,2,7,4,3,1,38,3,23,10800,32,1918.50,1.39,337.50,17.76,1,0,0,0,0,0,0.185185185,0.138888889,0,0,0,0.675925926,0.638888889,0.361111111,0,0,0.645833333,0.097222222,0.013888889,0,0.009259259,0.027777778,0,0.020833333,0.185185185,0,0
1106290,2,0,0,0,2,0,0,5,0,0,5,21,4250,23,658.00,1.10,184.78,15.48,1,0,0,0.164705882,0,0.158823529,0,0.052941176,0,0,0.017647059,0.605882353,0.441176471,0.558823529,0,0,0.523529412,0.211764706,0.052941176,0.158823529,0,0,0,0,0.052941176,0,0
1106360,3,0,0,0,2,0,0,5,0,0,3,4,2175,7,266.00,1.75,310.71,12.23,0.816091954,0,0.183908046,0.689655172,0,0.206896552,0,0,0,0,0,0.103448276,0.103448276,0.896551724,0,0,0.689655172,0,0.057471264,0.206896552,0.045977011,0,0,0,0,0,0
1106440,3,3,10,2,4,4,5,2,2,14,2,8,5700,22,462.50,2.75,259.09,8.11,0.824561404,0.175438596,0,0.157894737,0,0,0,0,0,0,0,0.842105263,0,0.157894737,0,0.842105263,0.894736842,0,0,0.035087719,0.070175439,0,0,0,0,0,0
1106550,2,3,10,2,2,7,5,4,0,15,6,28,14400,41,1641.50,1.46,351.22,11.40,1,0,0,0.270833333,0.083333333,0.010416667,0,0,0.010416667,0.013888889,0,0.611111111,0.142361111,0.774305556,0.083333333,0,0.291666667,0.479166667,0.034722222,0.020833333,0.041666667,0,0.010416667,0.038194444,0,0.083333333,0
1106570,1,3,10,2,2,7,3,1,1,30,4,17,9400,22,1513.50,1.29,427.27,16.10,0.95212766,0.04787234,0,0.303191489,0,0.04787234,0,0,0,0,0.095744681,0.553191489,0.654255319,0.345744681,0,0,0.478723404,0.271276596,0.095744681,0.143617021,0,0,0,0,0,0,0.010638298
1106630,3,3,10,2,2,5,5,3,1,15,5,8,11450,20,1138.00,2.50,572.50,9.94,1,0,0,0,0.026200873,0,0.052401747,0.013100437,0,0.751091703,0,0.15720524,0.013100437,0.934497817,0.026200873,0.026200873,0.07860262,0.131004367,0.751091703,0,0,0,0,0,0.013100437,0.026200873,0
1106730,3,3,10,2,2,5,4,3,1,20,6,36,9225,49,1220.00,1.36,188.27,13.22,0.818428184,0.113821138,0.067750678,0.010840108,0,0,0.010840108,0.016260163,0.097560976,0.032520325,0,0.83197832,0.317073171,0.582655827,0,0.100271003,0.56097561,0,0.048780488,0.016260163,0.021680217,0.056910569,0.097560976,0.032520325,0.016260163,0,0.149051491
1106800,3,3,10,1,2,5,4,1,1,15,1,2,1350,2,142.00,1.00,675.00,10.52,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.444444444,0,0,0,0,0,0.555555556,0,0,0,0
1106810,2,3,10,2,2,5,5,3,1,12,4,7,3075,7,395.25,1.00,439.29,12.85,0.804878049,0.195121951,0,0.162601626,0,0.073170732,0.130081301,0,0,0,0,0.634146341,0.390243902,0.609756098,0,0,0.829268293,0,0,0.073170732,0,0.097560976,0,0,0,0,0
1110140,3,3,10,2,2,5,3,1,1,15,2,12,8525,37,1325.50,3.08,230.41,15.55,0.894428152,0.017595308,0.08797654,0,0,0.008797654,0,0,0,0,0,0.991202346,0.976539589,0.023460411,0,0,0,0,0.765395894,0.114369501,0,0,0,0.120234604,0,0,0
1110290,3,3,17,2,3,5,5,4,1,31,2,16,12625,42,2120.50,2.63,300.60,16.80,0.982178218,0.017821782,0,0.182178218,0,0,0,0,0,0,0,0.817821782,0.788118812,0.211881188,0,0,0.376237624,0.475247525,0,0.118811881,0,0.011881188,0,0,0,0,0.017821782
1110370,2,1,4,2,4,4,5,4,2,6,4,26,15500,30,1785.50,1.15,516.67,11.52,0.616129032,0.364516129,0.019354839,0,0,0.019354839,0,0,0.212903226,0.129032258,0,0.638709677,0.280645161,0.629032258,0,0.090322581,0.470967742,0.025806452,0.129032258,0.019354839,0.04516129,0,0.309677419,0,0,0,0
1110380,3,3,6,2,4,4,5,4,1,10,6,23,26050,57,2647.00,2.48,457.02,10.16,0.959692898,0.017274472,0.02303263,0.003838772,0.005758157,0.017274472,0,0.014395393,0,0.049904031,0,0.908829175,0.24184261,0.752399232,0.005758157,0,0.015355086,0,0.219769674,0.02303263,0.092130518,0,0,0,0.014395393,0.005758157,0.629558541
1110540,1,2,6,2,2,7,4,4,1,38,4,14,10225,48,1801.00,3.43,213.02,17.61,0.897310513,0,0.102689487,0,0,0,0,0.183374083,0,0.058679707,0.007334963,0.750611247,0.82396088,0.17603912,0,0,0.014669927,0.007334963,0.596577017,0,0,0,0,0.014669927,0.366748166,0,0
1110550,2,3,10,2,4,4,4,4,1,10,7,21,46350,56,4416.00,2.67,827.68,9.53,0.977346278,0.006472492,0.01618123,0.425026969,0.278317152,0.006472492,0.008629989,0,0.012944984,0,0.014563107,0.254045307,0.024271845,0.687702265,0.278317152,0.009708738,0.556634304,0.072815534,0.053398058,0.025889968,0,0,0.012944984,0,0,0.278317152,0
1110680,3,3,10,2,4,5,3,4,1,11,4,29,18025,72,2307.25,2.48,250.35,12.80,1,0,0,0,0,0.087378641,0.166435506,0,0,0.044382802,0,0.701803051,0.339805825,0.660194175,0,0,0.533980583,0,0.069348128,0.27739251,0.110957004,0,0,0.008321775,0,0,0
1110890,2,3,10,2,4,4,5,4,1,17,3,16,12350,29,1181.50,1.81,425.86,9.57,0.949392713,0.050607287,0,0.097165992,0,0.060728745,0,0,0,0,0,0.842105263,0.115384615,0.674089069,0,0.210526316,0.659919028,0,0.012145749,0.078947368,0.024291498,0,0,0,0,0,0.224696356
1110970,3,3,10,2,4,4,6,3,2,16,5,14,10775,29,1028.00,2.07,371.55,9.54,0.953596288,0,0.046403712,0.092807425,0.013921114,0,0,0,0.006960557,0,0.020881671,0.865429234,0.099767981,0.099767981,0.013921114,0.786542923,0.846867749,0.020881671,0,0.11136891,0,0,0.006960557,0,0,0.013921114,0
1111010,1,2,4,2,4,5,5,4,1,31,8,44,15135,61,1675.50,1.39,248.11,11.07,0.854641559,0.137099438,0.008259002,0.011562603,0.019821606,0,0.013214404,0.009910803,0.084241824,0.046250413,0.004955401,0.810042947,0.089857945,0.870498844,0.019821606,0.019821606,0.28410968,0.211430459,0.046250413,0.008259002,0.019821606,0,0.323752891,0,0.009910803,0.019821606,0.076643541
1111100,1,2,17,2,4,7,3,4,1,1,3,5,10800,46,1626.00,9.20,234.78,15.06,1,0,0,0,0.041666667,0,0,0,0,0,0.506944444,0.451388889,0.506944444,0.451388889,0.041666667,0,0,0.958333333,0,0,0,0,0,0,0,0.041666667,0
1111180,3,3,17,2,4,5,4,4,1,12,3,21,30325,41,2357.50,1.95,739.63,7.77,0.808738664,0.151690025,0.039571311,0,0.400659522,0.029678483,0,0,0,0,0,0.569661995,0.092333059,0.232481451,0.440230833,0.234954658,0.440230833,0.06430338,0,0.094806265,0,0,0,0,0,0.400659522,0
1111280,1,1,10,2,4,7,4,4,2,38,4,23,9425,43,1855.50,1.87,219.19,19.69,0.687002653,0.270557029,0.042440318,0.185676393,0,0.143236074,0,0.015915119,0,0,0,0.655172414,0.639257294,0.360742706,0,0,0.376657825,0,0.095490716,0.201591512,0,0.286472149,0,0,0.015915119,0,0.023872679
1111310,2,3,6,2,4,4,3,4,0,16,4,8,31575,28,3385.00,3.50,1127.68,10.72,1,0,0,0.004750594,0,0,0.855106888,0,0,0,0.009501188,0.13064133,0.06888361,0.93111639,0,0,0.935866983,0.009501188,0.054631829,0,0,0,0,0,0,0,0
1111410,3,3,17,2,4,4,6,2,2,19,6,20,28100,70,2467.25,3.50,401.43,8.78,0.951957295,0,0.048042705,0.007117438,0.293594306,0.002669039,0,0,0.002669039,0,0.018683274,0.675266904,0.06316726,0.466192171,0.293594306,0.177046263,0.194839858,0.46975089,0.023131673,0.013345196,0,0,0.002669039,0,0,0.293594306,0.002669039
1111500,1,3,10,2,4,5,4,4,1,26,3,18,6950,26,1041.50,1.44,267.31,14.99,0.85971223,0.14028777,0,0.571942446,0,0.043165468,0,0,0,0,0,0.384892086,0.471223022,0.528776978,0,0,0.820143885,0,0,0.064748201,0,0.115107914,0,0,0,0,0
1111710,2,0,0,0,3,0,0,5,0,0,2,2,1300,2,93.00,1.00,650.00,7.15,1,0,0,0.307692308,0.692307692,0,0,0,0,0,0,0,0,0.307692308,0.692307692,0,0.307692308,0,0,0,0,0,0,0,0,0.692307692,0
1111750,3,3,10,2,3,4,3,4,1,18,5,13,24750,91,2798.50,7.00,271.98,11.31,0.978787879,0,0.021212121,0.286868687,0.03030303,0,0.032323232,0,0,0.298989899,0,0.351515152,0.026262626,0.943434343,0.03030303,0,0.347474747,0.063636364,0.532323232,0,0,0,0,0.026262626,0,0.03030303,0
1115100,3,3,10,2,4,4,5,4,1,11,4,12,11650,28,1351.00,2.33,416.07,11.60,0.935622318,0,0.064377682,0,0.502145923,0,0,0.006437768,0,0,0.263948498,0.227467811,0.491416309,0.006437768,0.502145923,0,0,0.459227468,0.006437768,0,0.025751073,0,0,0,0.006437768,0.502145923,0
1115200,2,1,4,2,3,6,5,2,1,18,3,24,14250,38,1494.50,1.58,375.00,10.49,0.954385965,0.045614035,0,0.526315789,0,0,0.014035088,0,0,0,0,0.459649123,0.119298246,0.61754386,0,0.263157895,0.792982456,0,0.015789474,0.173684211,0.007017544,0,0,0.010526316,0,0,0
1115320,2,3,17,2,3,5,4,4,0,11,2,6,13400,18,1274.50,3.00,744.44,9.51,0.955223881,0,0.044776119,0,0,0,0,0,0,0.21641791,0,0.78358209,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1115330,3,3,10,2,3,4,6,4,1,15,7,20,17175,58,1924.50,2.90,296.12,11.21,0.988355167,0,0.011644833,0.477438137,0.017467249,0,0.017467249,0.017467249,0,0.069868996,0.017467249,0.382823872,0.179039301,0.791848617,0.017467249,0.011644833,0.735080058,0.029112082,0.069868996,0.008733624,0.122270742,0,0,0,0.017467249,0.017467249,0
1115620,3,1,12,2,3,5,5,2,1,15,4,17,9900,30,1062.50,1.76,330.00,10.73,1,0,0,0.515151515,0.075757576,0,0,0,0.083333333,0,0,0.325757576,0.131313131,0.777777778,0.075757576,0.015151515,0.77020202,0,0.03030303,0,0.04040404,0,0.083333333,0,0,0.075757576,0
1115710,2,1,13,2,4,1,5,4,2,31,6,16,9100,21,949.50,1.31,433.33,10.43,0.917582418,0.082417582,0,0.043956044,0.032967033,0.016483516,0,0,0.156593407,0.032967033,0,0.717032967,0.065934066,0.645604396,0.032967033,0.255494505,0.274725275,0.395604396,0.032967033,0.041208791,0.065934066,0,0.156593407,0,0,0.032967033,0
1115800,3,3,10,2,3,5,4,2,1,12,4,18,7280,27,862.60,1.50,269.63,11.85,0.835164835,0.164835165,0,0,0,0,0,0.072115385,0.09271978,0.027472527,0,0.807692308,0.289835165,0.710164835,0,0,0.09271978,0.182005495,0.159340659,0.061813187,0.013736264,0,0.09271978,0,0.072115385,0,0.325549451
1115970,1,0,0,0,3,0,0,5,0,0,2,3,2750,3,305.00,1.00,916.67,11.09,1,0,0,0,0,0,0,0,0.272727273,0,0,0.727272727,0,1,0,0,0.727272727,0,0,0,0,0,0.272727273,0,0,0,0
1116000,2,1,4,2,3,5,4,4,1,23,5,23,9250,32,979.20,1.39,289.06,10.59,0.678378378,0.137837838,0.183783784,0.010810811,0,0,0.010810811,0,0.024324324,0,0.008108108,0.945945946,0.265945946,0.312432432,0,0.421621622,0.572972973,0.008108108,0.191891892,0.064864865,0,0,0.024324324,0.008108108,0,0,0.12972973
1116050,3,3,10,2,3,4,6,3,1,12,5,23,16425,41,1683.50,1.78,400.61,10.25,0.809741248,0.068493151,0.121765601,0.115677321,0,0,0.01217656,0,0.02739726,0,0.01369863,0.831050228,0.360730594,0.383561644,0.109589041,0.146118721,0.392694064,0.251141553,0.03500761,0.050228311,0.225266362,0,0.02739726,0,0,0,0.01826484
1116130,2,1,4,2,3,5,5,2,1,9,5,23,9325,41,1122.50,1.78,227.44,12.04,0.833780161,0.123324397,0.042895442,0.289544236,0,0.048257373,0,0.056300268,0.016085791,0,0,0.589812332,0.423592493,0.512064343,0,0.064343164,0.702412869,0.016085791,0.016085791,0.064343164,0.128686327,0,0.016085791,0,0.056300268,0,0
1116200,2,3,10,2,4,5,2,4,1,32,3,9,6850,24,1026.50,2.67,285.42,14.99,0.934306569,0.065693431,0,0.131386861,0,0.700729927,0,0,0,0,0,0.167883212,0.135036496,0.864963504,0,0,0.164233577,0,0.076642336,0.759124088,0,0,0,0,0,0,0
1116250,3,3,10,2,3,6,5,4,1,28,3,10,14150,30,1427.50,3.00,471.67,10.09,0.946996466,0,0.053003534,0.028268551,0.09540636,0,0,0,0,0,0,0.876325088,0.088339223,0.816254417,0.09540636,0,0.028268551,0.777385159,0.021201413,0,0.077738516,0,0,0,0,0.09540636,0
1116380,2,2,4,2,3,4,5,4,1,22,3,9,9925,18,1554.00,2.00,551.39,15.66,0.977329975,0.022670025,0,0.25440806,0,0.589420655,0,0,0,0,0,0.156171285,0.068010076,0.921914358,0,0.010075567,0.279596977,0,0,0.720403023,0,0,0,0,0,0,0
1116470,3,3,10,2,3,4,6,3,2,10,5,10,7675,26,852.50,2.60,295.19,11.11,0.970684039,0.029315961,0,0.482084691,0.039087948,0,0,0,0.029315961,0,0.058631922,0.390879479,0.09771987,0.863192182,0.039087948,0,0.833876221,0.058631922,0,0,0.039087948,0,0.029315961,0,0,0.039087948,0
1116570,3,3,17,2,4,4,7,2,1,10,2,4,17950,18,1285.00,4.50,997.22,7.16,1,0,0,0,0,0,0,0,0,0,0.008356546,0.991643454,0.008356546,0,0,0.991643454,0.991643454,0.008356546,0,0,0,0,0,0,0,0,0
1116580,2,3,10,2,3,4,3,4,1,18,2,11,4975,19,866.50,1.73,261.84,17.42,0.954773869,0.045226131,0,0.060301508,0,0,0,0,0,0,0,0.939698492,0.909547739,0.090452261,0,0,0.090452261,0,0,0.301507538,0.040201005,0.467336683,0,0,0.010050251,0,0.090452261
1116630,3,3,10,2,3,4,4,2,1,13,3,28,10195,50,1246.50,1.79,203.90,12.23,0.950956351,0.014713095,0.034330554,0.355566454,0,0,0,0,0,0.343305542,0,0.301128004,0.249632173,0.684158901,0,0.066208926,0.54193232,0,0.431093673,0,0.00980873,0,0,0.017165277,0,0,0
1116730,3,3,10,2,4,3,3,4,1,17,3,17,6100,25,639.50,1.47,244.00,10.48,0.467213115,0.532786885,0,0.049180328,0,0,0.262295082,0,0,0,0,0.68852459,0.25,0.651639344,0,0.098360656,0.786885246,0,0,0,0.213114754,0,0,0,0,0,0
1120150,1,2,10,2,4,5,4,4,1,18,4,28,13020,66,2059.00,2.36,197.27,15.81,0.589093702,0.336021505,0.074884793,0,0,0.414746544,0,0.080645161,0,0,0.040322581,0.464285714,0.377880184,0.622119816,0,0,0.030337942,0.057603687,0.005760369,0.483870968,0.107526882,0,0,0,0.090245776,0,0.224654378
1120250,2,1,5,2,4,5,6,1,1,21,3,9,14350,35,1643.50,3.89,410.00,11.45,0.972125436,0,0.027874564,0,0,0,0,0,0.114982578,0.132404181,0,0.75261324,0.50174216,0.477351916,0,0.020905923,0.094076655,0,0.707317073,0,0.083623693,0,0.114982578,0,0,0,0
1120440,1,3,4,1,4,5,5,1,1,32,7,18,11725,34,1270.00,1.89,344.85,10.83,0.840085288,0.134328358,0.025586354,0.307036247,0.243070362,0,0,0.012793177,0.217484009,0.068230277,0.031982942,0.119402985,0.121535181,0.622601279,0.255863539,0,0.307036247,0.087420043,0.068230277,0.051172708,0,0,0.217484009,0,0.012793177,0.255863539,0
1120450,3,3,10,2,4,4,5,2,1,20,4,18,10025,24,1267.50,1.33,417.71,12.64,0.940149626,0.059850374,0,0.049875312,0,0,0.438902743,0,0.037406484,0,0,0.473815461,0.294264339,0.605985037,0,0.099750623,0.668329177,0.2319202,0.009975062,0.052369077,0,0,0.037406484,0,0,0,0
1120550,1,3,3,2,3,7,3,4,1,14,4,13,9800,26,1534.25,2.00,376.92,15.66,1,0,0,0.696428571,0,0.030612245,0,0,0,0,0.007653061,0.265306122,0.566326531,0.433673469,0,0,0.875,0.048469388,0,0.030612245,0,0.045918367,0,0,0,0,0
1120560,2,3,3,2,4,6,4,4,1,10,3,4,1175,4,187.50,1.00,293.75,15.96,1,0,0,0.425531915,0,0,0,0.127659574,0,0,0,0.446808511,0.574468085,0.425531915,0,0,0.744680851,0,0,0,0,0.127659574,0,0,0.127659574,0,0
1120690,3,3,10,2,4,4,5,4,1,27,4,19,12475,27,1641.50,1.42,462.04,13.16,1,0,0,0.240480962,0.036072144,0,0,0,0.036072144,0,0,0.687374749,0.498997996,0.46492986,0.036072144,0,0.324649299,0.104208417,0.234468938,0,0.048096192,0.216432866,0.036072144,0,0,0.036072144,0
1120850,3,3,10,2,4,5,8,3,2,14,2,2,13500,23,1325.00,11.50,586.96,9.81,0.955555556,0.044444444,0,0,0,0,0,0,0,0.933333333,0,0.066666667,0,1,0,0,0.066666667,0,0.933333333,0,0,0,0,0,0,0,0
1120870,2,1,4,2,3,4,5,4,1,33,3,26,12750,46,1747.50,1.77,277.17,13.71,0.941176471,0.047058824,0.011764706,0,0,0.029411765,0,0.123529412,0,0,0,0.847058824,0.703921569,0.11372549,0,0.182352941,0.605882353,0.005882353,0.009803922,0.205882353,0,0,0,0,0.17254902,0,0
1120960,1,1,4,2,3,6,3,4,1,30,4,13,11200,49,1488.25,3.77,228.57,13.29,0.90625,0,0.09375,0.055803571,0,0.040178571,0,0,0.133928571,0,0,0.770089286,0.066964286,0.933035714,0,0,0.075892857,0.395089286,0.354910714,0.040178571,0,0,0.133928571,0,0,0,0
