voter_id,SET_NO,OPP_SEX,age,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,MED_HH_INC,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,CAND1S,CAND2S,MESSAGE_A,MESSAGE_A_REV,I3,CAND1_UND,CAND2_UND,MOVED_AD,MOVED_A,opposite,partition
146533,2,19,29,3,0,2,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,N,0,1,T
552820,2,0,24,3,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,928,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,U,S,0,1,N,Y,N,Y,1,0,V
80660,2,0,43,4,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,50,0,20,80,50,4,0,1,1,4570,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,N,N,N,N,0,1,V
89654,1,0,32,1,1,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,1,0,0,0,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
32849,3,0,28,3,0,0,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,L,0,1,N,N,N,N,0,1,V
88140,2,0,52,3,0,1,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,50,33,40,100,67,4,1,2,1,3294,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,L,0,1,N,N,N,N,0,1,V
32469,3,0,42,0,0,2,47,87,4,0,0,7,14,2,46316,82,7,0,6,13,61,55,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,8769,0,0,0,2,0,0,0,0,0,3,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,T
420500,3,0,73,0,1,2,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,1,2,3,2,0,0,1,0,1,3,2,0,0,11,S,L,0,1,Y,N,N,Y,1,0,T
384569,3,0,57,0,2,2,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,T
155017,2,0,37,2,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,6348,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,U,L,0,1,N,Y,N,N,0,1,T
336305,2,0,74,0,3,0,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,4915,0,0,0,7,0,0,0,1,0,2,2,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
304169,1,0,78,1,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,33,20,75,44,3,1,1,0,3227,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
269292,3,0,70,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,Y,1,0,T
78967,2,0,39,1,0,1,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,4814,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,Y,N,N,N,0,1,T
503809,3,0,50,5,2,1,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,4988,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,S,S,0,1,N,N,N,N,0,1,T
313014,2,0,57,2,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,50,67,60,100,75,3,2,3,1,2422,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,U,S,0,1,N,Y,N,Y,1,0,T
138341,3,0,37,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,1,0,0,0,5737,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,T
311523,2,0,71,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,Y,N,N,N,0,1,T
360415,1,0,44,0,3,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,5095,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,N,N,N,N,0,1,T
372955,1,0,72,1,2,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
348823,2,0,55,1,0,1,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,7343,0,0,0,2,1,0,0,0,0,1,0,0,1,1,16,L,S,0,1,N,N,N,Y,1,0,V
370923,2,0,47,4,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,8573,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,U,S,0,1,N,Y,N,N,0,1,T
336174,1,0,72,0,1,0,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100,100,100,100,1,1,1,0,582,0,0,0,2,1,0,0,0,0,1,0,0,0,1,13,S,S,0,1,N,N,N,N,0,1,T
380947,1,0,69,0,1,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,38,3,0,0,0,2384,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,V
1379,3,0,54,3,0,1,52,92,1,6,0,1,1,5,176953,85,1,4,0,20,81,73,60,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,16,U,U,0,1,N,Y,Y,N,0,1,T
596301,3,0,23,2,1,1,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,S,0,1,Y,Y,N,Y,1,0,T
541189,3,0,33,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,4128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,T
153318,1,0,75,0,0,2,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,18782,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,S,S,0,1,Y,N,N,N,0,1,T
336342,3,0,37,2,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,5614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,S,0,1,N,N,N,Y,1,0,V
119669,3,0,49,0,0,3,44,88,9,2,1,0,6,15,50156,71,12,0,0,18,55,47,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,3430,0,1,1,0,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,T
256303,2,0,59,2,1,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,N,N,N,N,0,1,V
438806,1,0,51,0,4,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,8014,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,N,N,N,N,0,1,T
312437,2,0,24,0,1,0,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,U,0,1,N,N,Y,Y,1,0,T
130715,2,0,33,1,1,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,T
447298,2,0,29,3,0,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,3828,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
101201,2,0,49,1,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,6983,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,N,0,1,T
272181,1,0,40,1,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,6927,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,U,L,0,1,N,Y,N,N,0,1,T
72417,2,0,54,0,2,0,44,91,5,0,0,4,31,0,44375,82,6,0,7,18,61,66,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,33,20,67,38,2,1,1,0,2205,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,S,S,0,1,N,N,N,N,0,1,T
105024,1,0,52,0,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,8093,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,S,S,0,1,N,N,N,N,0,1,V
498514,1,0,31,0,1,0,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,3456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
455001,3,0,33,0,0,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,0,0,1,1,0,0,0,0,1,0,0,1,1,11,L,L,0,1,Y,N,N,Y,1,0,V
53907,1,0,51,4,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,9559,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,U,U,0,1,N,Y,Y,N,0,1,V
49030,3,0,41,3,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,4576,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,Y,1,0,T
366495,3,0,34,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,5126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,0,1,N,Y,N,Y,1,0,V
99960,3,0,53,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,Y,N,N,N,0,1,T
48888,3,0,54,2,0,0,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,U,S,0,1,N,Y,N,N,0,1,V
614725,1,0,58,0,3,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
281498,1,0,62,2,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,50,33,40,80,60,4,1,2,1,5383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,U,U,0,1,N,Y,Y,N,0,1,T
578629,3,0,26,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,33,2,0,0,0,2091,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,U,S,0,1,N,Y,N,Y,1,0,T
153013,3,0,53,2,1,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,16,U,S,0,1,N,Y,N,Y,1,0,T
395652,3,0,46,2,0,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,6182,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,S,0,1,N,N,N,Y,1,0,V
405641,2,0,29,4,0,0,36,65,26,0,2,6,19,15,37772,85,9,2,1,23,50,35,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,3844,0,0,0,3,0,0,0,3,1,2,2,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,V
513494,3,0,18,0,1,3,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,0,1,Y,Y,N,Y,1,0,T
431074,1,0,30,1,1,2,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,L,0,1,N,N,N,N,0,1,V
174935,1,0,26,0,1,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,S,L,0,1,N,N,N,Y,1,0,V
477657,3,0,75,1,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,50,67,60,100,78,4,2,3,1,2721,0,0,0,1,0,0,0,0,0,1,0,0,1,1,13,U,U,0,1,N,Y,Y,N,0,1,V
572572,1,0,51,0,1,1,44,88,9,2,1,0,6,15,50156,71,12,0,0,18,55,47,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,100,60,3,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
553414,1,0,57,0,0,2,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,L,S,0,1,Y,N,N,N,0,1,V
565366,1,0,74,0,1,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,18782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,S,S,0,1,Y,N,N,N,0,1,V
201076,1,0,21,0,3,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,511,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,V
556516,1,0,89,3,0,0,47,87,4,0,0,7,14,2,46316,82,7,0,6,13,61,55,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
427674,1,0,76,2,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,N,0,1,V
272484,2,0,66,3,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,6451,0,0,1,1,1,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,V
565386,2,0,86,0,1,2,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,20973,0,0,0,2,1,0,0,0,0,1,0,0,1,1,16,S,S,0,1,Y,N,N,N,0,1,V
253135,2,0,36,3,0,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,50,33,40,80,60,4,1,2,1,5601,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,U,S,0,1,N,Y,N,N,0,1,T
52808,3,0,65,4,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,20,1,0,0,0,1985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,T
613059,3,0,53,2,1,1,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,N,N,N,N,0,1,V
136168,3,0,84,3,0,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,U,S,0,1,N,Y,N,Y,1,0,T
466307,1,0,62,0,3,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40,20,2,0,0,0,4922,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,N,N,N,N,0,1,T
19133,2,0,47,0,0,2,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,33,2,0,0,0,2072,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,Y,N,N,N,0,1,V
480566,2,0,47,0,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,40,20,2,0,0,0,7864,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
156374,2,0,68,4,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,50,33,40,80,60,4,1,2,1,8449,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,T
615437,3,0,55,3,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,9438,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,L,S,0,1,N,N,N,Y,1,0,T
442910,3,0,60,2,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,50,33,40,80,60,4,1,2,1,6412,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,Y,1,0,T
72798,1,0,30,4,0,1,42,82,15,0,2,2,15,5,73750,82,4,8,3,16,44,48,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,40,2,0,0,0,1970,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,0,1,N,Y,N,Y,1,0,V
338782,3,0,47,0,0,1,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,L,S,0,1,Y,N,N,Y,1,0,V
480803,2,0,70,1,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,T
77261,3,0,38,0,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,S,S,0,1,N,N,N,N,0,1,T
315646,1,0,33,1,1,0,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,T
201125,2,0,63,1,1,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,5090,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,T
358390,3,0,64,0,3,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,100,67,80,100,90,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,V
475443,2,0,23,1,3,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,767,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,N,N,N,N,0,1,T
489852,3,0,71,3,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13,L,S,0,1,N,N,N,Y,1,0,V
