ID#,Topflight,balance,qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,online_12,email,club_member,Any_cc_miles_12mo,Phone_sale
3917,0,43310,0,1,0,0,10058,13,0,0,0,1,0,1,1
3918,0,18148,0,1,0,0,26,3,0,0,0,1,0,1,0
3919,0,51653,0,1,1,0,11052,14,0,0,0,0,0,1,1
3920,1,179832,2954,1,0,0,18218,20,2500,5,0,1,0,1,0
3921,0,44324,0,0,0,0,650,4,650,4,0,0,0,0,0
3922,0,90666,0,1,0,0,32474,14,0,0,0,1,0,1,0
3923,0,10741,0,0,0,0,6593,8,1108,2,0,1,0,0,0
3924,1,69954,0,0,0,0,8500,5,500,1,0,1,0,0,0
3925,0,13004,1000,0,0,0,13890,39,0,0,10,1,0,0,1
3926,0,29657,0,1,0,0,8092,4,0,0,0,1,0,1,0
3927,0,11974,0,0,0,0,4025,12,2400,6,0,1,0,0,0
3928,0,18601,0,1,0,0,5899,12,0,0,0,1,0,1,0
3929,0,27604,0,0,0,0,1570,6,0,0,0,0,0,0,0
3930,1,126490,0,0,0,0,8808,15,5183,12,0,1,0,0,0
3931,1,57642,0,1,0,0,52176,15,0,0,0,0,0,1,0
3932,0,14598,0,0,0,0,625,5,0,0,0,1,0,0,0
3933,0,6822,0,0,0,0,0,0,0,0,0,1,0,0,0
3934,0,55922,2273,0,0,0,8104,19,4104,16,0,1,0,0,0
3935,0,9620,0,0,0,0,500,1,0,0,0,1,0,0,0
3936,0,12966,0,1,0,0,15021,16,886,3,0,1,0,1,0
3937,0,39450,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,1,121156,0,0,0,0,12245,6,1000,2,0,1,0,0,0
3939,0,28028,0,0,0,0,0,0,0,0,0,1,0,0,0
3940,1,130748,0,1,0,0,65510,37,6349,7,0,1,0,1,1
3941,0,17481,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,0,5000,0,0,0,0,5000,1,0,0,0,0,0,0,0
3943,0,22885,0,0,0,0,1060,2,0,0,0,1,0,0,0
3944,1,26065,0,0,0,0,5600,6,1500,3,0,1,0,0,1
3945,0,10760,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,0,9312,0,0,0,0,3405,8,250,1,0,1,0,0,0
3947,0,14775,0,1,1,0,14275,9,0,0,0,1,0,1,1
3948,0,8060,0,0,0,0,1750,4,0,0,0,1,0,0,0
3949,1,89222,0,0,0,0,0,0,0,0,0,0,1,0,0
3950,0,16148,0,0,0,0,2625,14,0,0,0,1,0,0,0
3951,0,4316,0,0,0,0,1375,4,0,0,0,1,0,0,0
3952,0,9372,0,0,0,0,0,0,0,0,0,1,0,0,0
3953,0,40424,0,1,0,0,44110,26,343,3,0,1,0,1,1
3954,0,49519,0,1,0,0,25762,18,0,0,0,1,0,1,0
3955,0,37305,0,1,0,0,10205,13,0,0,0,1,0,1,0
3956,0,7273,0,0,0,0,375,3,0,0,0,1,0,0,0
3957,1,76595,0,0,0,0,10577,2,9577,1,0,1,0,0,0
3958,0,33629,0,1,0,0,4970,10,150,1,1,1,0,1,0
3959,0,14440,0,0,0,0,365,2,0,0,0,1,0,0,0
3960,1,62339,0,0,0,0,0,0,0,0,0,1,0,0,0
3961,0,53040,0,0,0,0,3960,9,0,0,0,1,0,0,0
3962,0,40346,0,1,0,0,5412,13,0,0,0,1,0,1,0
3963,0,23835,0,0,0,0,0,0,0,0,0,1,0,0,0
3964,0,17613,0,1,0,0,5030,9,0,0,0,1,0,1,0
3965,0,2131,0,0,0,0,405,3,0,0,0,1,0,0,0
3966,0,20885,0,1,0,0,751,12,0,0,0,0,0,1,0
3967,0,2124,0,0,0,0,2324,2,0,0,0,1,0,0,0
3968,0,62645,0,1,0,0,19602,11,0,0,0,1,0,1,0
3969,1,139032,0,1,0,0,19565,17,1150,4,0,1,1,1,0
3970,0,45533,0,1,0,0,12247,20,0,0,0,1,0,1,0
3971,0,35509,0,1,0,0,14204,13,0,0,0,1,0,1,1
3972,1,170632,0,0,0,0,4650,3,0,0,1,1,0,0,0
3973,0,59650,0,0,0,0,5050,16,3950,13,0,1,0,0,0
3974,0,8273,0,0,0,0,0,0,0,0,0,1,0,0,1
3975,0,5425,0,0,0,0,2000,9,0,0,0,1,0,0,0
3976,1,59927,739,0,0,0,3100,3,0,0,0,1,0,0,0
3977,1,33972,0,1,0,0,21029,29,0,0,0,1,0,1,0
3978,1,71794,0,0,0,0,6000,3,0,0,0,0,0,0,0
3979,0,47301,1005,0,0,0,4561,4,0,0,0,1,0,0,0
3980,0,60854,0,0,0,0,5240,5,0,0,0,1,0,0,0
3981,0,11680,0,0,0,0,1460,3,0,0,0,1,0,0,0
3982,0,13942,0,1,1,0,5822,12,0,0,0,0,0,1,0
3983,0,24917,0,1,1,0,3948,14,0,0,0,1,0,1,0
3984,0,131125,862,0,0,0,4993,11,50,1,0,1,0,0,0
3985,0,19640,0,0,0,0,935,3,0,0,0,0,0,0,0
3986,0,31611,0,1,0,0,4030,12,0,0,0,0,0,1,0
3987,0,16014,0,0,0,0,0,0,0,0,0,1,0,0,0
3988,0,16063,0,0,0,0,2330,9,0,0,0,1,0,0,0
3989,0,91605,0,1,0,0,37840,18,0,0,0,1,0,1,0
3990,0,26504,0,1,0,0,10599,29,1000,7,0,1,0,1,0
3991,1,62907,0,0,0,0,3200,3,200,1,0,1,0,0,0
3992,0,12532,0,1,0,0,2069,9,0,0,0,1,0,1,0
3993,1,52584,0,0,0,0,2500,1,0,0,0,1,0,0,0
3994,0,20954,0,0,0,0,375,3,0,0,0,1,0,0,0
3995,0,35185,0,1,0,0,5957,7,0,0,0,0,0,1,0
3996,0,72297,0,1,0,0,16241,16,0,0,0,1,0,1,0
3997,0,58387,0,1,0,0,14581,39,0,0,0,1,0,1,0
3998,0,9128,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,0,37520,0,1,0,0,19924,6,0,0,1,1,0,1,0
4000,0,9399,0,0,0,0,2125,10,0,0,0,1,0,0,0
4001,0,10071,0,1,0,0,27701,16,0,0,0,1,0,1,0
4002,0,57793,0,1,0,0,20959,15,1198,3,0,0,0,1,0
4003,0,28867,0,1,0,0,19169,28,0,0,0,1,0,1,0
4004,0,1010,0,0,0,0,0,0,0,0,0,1,0,0,0
4005,0,11463,0,1,0,0,339,4,0,0,0,0,0,1,0
4006,0,26173,0,1,0,0,305,1,0,0,0,0,0,1,0
4007,0,404,0,0,0,0,550,3,0,0,0,1,0,0,0
4008,0,59017,0,1,0,0,34746,25,0,0,1,1,0,1,0
4009,0,34235,0,1,0,0,18910,7,250,1,0,1,0,1,0
4010,0,11933,0,0,0,0,249,3,79,1,0,1,0,0,0
4011,0,5000,0,0,0,0,2125,3,0,0,0,1,0,0,1
4012,0,2622,0,0,0,0,1625,6,0,0,0,0,1,0,0
4013,0,11310,0,1,0,0,5021,2,0,0,0,1,0,1,0
4014,0,39142,0,1,0,0,14981,28,0,0,0,1,0,1,1
4015,0,11181,0,0,1,0,929,12,0,0,0,1,0,1,0
4016,0,3974,0,0,0,0,365,3,0,0,0,0,0,0,0
4017,0,18476,0,0,0,0,8525,4,200,1,0,1,0,0,0
4018,0,64385,0,0,0,0,981,5,0,0,0,1,0,0,1
4019,1,73597,0,1,0,0,25447,8,0,0,0,1,0,1,0
4020,0,54899,0,0,0,0,500,1,500,1,0,1,0,0,0
4021,0,3016,0,0,0,0,0,0,0,0,0,1,0,0,1
4022,0,6690,0,0,0,0,40,2,0,0,0,1,0,0,0
4023,0,13431,0,0,0,0,2643,4,0,0,0,1,0,0,0
4024,1,64048,0,1,0,0,69754,15,150,1,0,1,0,1,0
4025,0,33239,0,1,0,0,667,3,0,0,0,0,0,1,0
4026,0,22030,0,1,1,0,13103,15,0,0,0,1,0,1,0
4027,0,7375,0,0,0,0,3000,16,0,0,0,1,0,0,0
4028,0,51307,4640,0,0,0,580,3,0,0,0,1,0,0,0
4029,0,27227,0,1,0,0,36282,22,0,0,0,1,0,1,0
4030,0,64105,0,1,0,0,28646,10,0,0,0,0,0,1,0
4031,0,39900,0,1,0,0,15840,2,0,0,0,0,0,1,0
4032,0,9521,0,0,0,0,1250,3,0,0,0,1,0,0,0
4033,0,80255,0,1,0,0,15814,16,0,0,0,1,0,1,0
4034,0,52514,0,1,0,0,29969,23,250,1,0,1,0,1,0
4035,0,53842,0,1,1,0,11641,16,0,0,0,1,0,1,0
4036,0,55496,1000,1,0,0,23605,9,300,2,0,1,0,1,0
4037,0,30249,0,1,1,0,50547,48,0,0,0,1,0,1,0
4038,0,1710,0,0,0,0,140,2,0,0,0,1,0,0,0
4039,0,28217,0,0,0,0,1197,3,1197,3,0,1,0,0,0
4040,0,33027,0,1,0,0,37706,15,0,0,0,1,0,1,0
4041,0,81192,6914,1,0,0,10644,14,500,1,0,1,0,1,0
4042,0,44381,0,0,0,0,953,4,773,2,0,1,0,0,1
4043,1,55338,5123,1,0,0,17254,17,800,2,0,1,0,1,0
4044,0,21212,0,1,1,0,8759,13,0,0,0,1,0,1,0
4045,0,5692,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,0,128039,0,1,0,0,49045,13,0,0,0,0,0,1,0
4047,0,47051,0,1,0,0,7179,11,500,1,0,1,0,1,0
4048,0,181209,0,1,0,0,39722,21,0,0,0,1,0,1,0
4049,0,3890,0,1,0,0,342,11,0,0,0,0,0,1,0
4050,0,4,0,0,0,0,460,1,0,0,0,0,0,0,0
4051,1,53465,0,0,0,0,358,3,150,1,0,1,0,0,0
4052,0,6875,0,0,0,0,2125,10,0,0,0,1,0,0,0
4053,0,1966,733,0,0,0,0,0,0,0,0,1,0,0,0
4054,0,35764,0,1,0,0,28450,23,800,2,0,1,1,1,1
4055,0,21030,0,1,0,0,2409,9,0,0,0,1,0,1,0
4056,0,96583,0,1,0,0,22818,23,0,0,0,1,0,1,0
4057,0,19763,0,0,1,0,2434,9,0,0,0,0,0,1,0
4058,0,20107,0,1,0,0,18785,15,0,0,0,1,0,1,1
4059,0,75068,783,0,0,0,6781,7,4316,4,0,1,0,0,0
4060,0,27012,0,0,0,0,3500,7,0,0,0,1,0,0,0
4061,0,17417,0,1,0,0,3035,7,0,0,0,1,0,1,0
4062,0,34273,0,0,0,0,200,3,200,3,0,1,0,0,0
4063,0,187247,0,1,0,0,30129,25,0,0,0,1,0,1,0
4064,0,15124,0,0,0,0,290,3,0,0,0,1,0,0,0
4065,0,10290,0,1,0,0,1365,12,0,0,0,0,0,1,0
4066,0,11845,0,0,0,0,0,0,0,0,0,1,0,0,0
4067,0,1000,0,0,0,0,1000,1,0,0,0,1,0,0,0
4068,0,11938,0,0,0,0,0,0,0,0,0,1,0,0,0
4069,0,55940,0,0,0,0,1000,1,0,0,0,1,0,0,0
4070,0,55165,0,1,0,0,17226,8,0,0,0,1,0,1,0
4071,0,9756,0,0,0,0,950,4,950,4,0,1,0,0,0
4072,0,22103,0,0,0,0,2100,4,500,1,0,1,0,0,0
4073,0,11216,0,1,0,0,12299,14,100,2,0,1,0,1,0
4074,0,30278,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,0,100053,0,1,0,0,77517,14,0,0,0,0,0,1,0
4076,1,96426,0,0,0,0,6300,26,2800,22,0,1,0,0,0
4077,0,20986,0,0,0,0,365,3,0,0,0,0,0,0,0
4078,0,76337,0,1,0,0,26960,32,0,0,0,1,0,1,0
4079,0,50771,0,1,0,0,67148,54,19165,17,9,1,0,1,1
4080,0,24357,0,0,0,0,0,0,0,0,0,1,0,0,0
4082,0,8103,0,0,0,0,0,0,0,0,0,1,0,0,0
4083,0,2875,0,0,0,0,1500,5,0,0,0,1,0,0,0
4084,0,8905,0,0,0,0,2250,10,0,0,0,0,0,0,0
4085,0,19762,0,0,0,0,0,0,0,0,0,1,0,0,0
4086,1,105315,1614,0,0,0,11100,8,1100,7,0,1,0,0,0
4087,0,8194,0,0,0,0,15,1,0,0,0,1,0,0,0
4088,0,64165,0,1,1,0,13512,19,0,0,0,1,0,1,0
4089,0,20738,0,0,0,0,650,2,0,0,0,0,0,0,0
4090,0,22325,0,0,0,0,465,4,200,1,0,1,0,0,0
4091,1,37068,0,0,0,0,3100,3,600,2,0,1,0,0,0
4092,0,92906,0,1,0,0,55180,17,0,0,0,1,0,1,0
4093,1,41472,1000,0,0,0,2700,3,200,2,0,1,0,0,0
4094,0,115307,0,1,0,0,40964,18,1000,2,0,1,0,1,1
4095,0,2068,0,0,0,0,330,1,0,0,0,0,0,0,0
4096,0,10781,0,0,0,0,0,0,0,0,0,1,0,0,0
4097,0,18671,0,1,0,0,15350,2,0,0,0,1,0,1,0
4098,0,27768,4132,1,0,0,15592,16,0,0,0,1,0,1,1
4099,0,34374,0,0,0,0,1016,3,700,2,0,1,0,0,0
4100,0,51028,0,1,0,0,15706,14,0,0,0,1,0,1,0
4101,0,8953,0,0,0,0,3250,19,0,0,0,1,0,0,0
4102,0,36632,0,1,0,0,5507,13,0,0,0,1,0,1,0
4103,0,27117,0,0,0,0,0,0,0,0,0,0,0,0,1
4104,0,17202,0,0,0,0,2590,11,0,0,0,1,0,0,0
4105,0,4805,0,0,0,0,1875,8,0,0,0,1,0,0,0
4106,0,9095,0,0,0,0,0,0,0,0,0,1,0,0,0
4107,0,33820,0,0,0,0,500,1,500,1,0,0,0,0,1
4108,0,56183,0,1,0,0,15250,24,0,0,11,1,0,1,1
4109,0,101443,0,1,0,0,19799,25,0,0,0,1,0,1,0
4110,0,23827,0,1,0,0,2527,12,0,0,0,0,0,1,0
4111,0,42318,0,1,0,0,29208,6,0,0,0,1,0,1,1
4112,1,104801,0,1,0,0,36189,11,750,2,0,1,0,1,0
4113,0,11736,0,0,0,0,500,1,500,1,0,1,0,0,0
4114,1,46763,1952,1,0,0,23863,32,7500,15,0,1,0,1,0
4115,0,50539,0,0,0,0,509,3,0,0,0,1,0,0,1
4116,0,27334,0,1,0,0,30642,15,0,0,0,1,0,1,0
4117,1,361781,2593,0,0,0,13000,4,500,1,0,1,1,0,0
4118,1,107776,0,0,0,0,14300,10,3800,8,0,1,0,0,0
4119,0,78339,0,0,1,0,20516,13,0,0,0,0,0,1,0
4120,1,77696,0,1,0,0,39209,10,0,0,0,1,0,1,0
4121,0,14077,0,0,0,0,25000,5,0,0,0,1,0,0,0
4122,0,26621,0,0,0,0,4353,15,500,1,0,1,0,0,0
4123,0,36123,0,1,0,0,42882,43,250,1,0,1,0,1,0
4124,0,21867,846,1,0,0,7657,6,100,1,0,1,0,1,1
4125,0,32332,0,1,0,0,49975,19,0,0,1,1,0,1,0
4126,0,27201,0,0,0,0,3130,5,0,0,0,1,0,0,0
4127,0,28324,0,1,0,0,5012,12,0,0,0,0,0,1,0
4128,0,122170,0,1,0,0,38930,13,0,0,0,0,0,1,0
4129,0,186230,0,1,0,0,32653,19,0,0,0,0,0,1,0
4130,0,20625,0,0,0,0,1725,4,0,0,0,1,0,0,0
4131,0,18831,0,0,0,0,0,0,0,0,0,1,0,0,0
4132,0,7470,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,1,55542,0,1,0,0,17837,16,850,3,0,1,0,1,0
4134,0,27087,0,0,0,0,1250,4,250,3,0,1,0,0,0
4135,0,29007,0,0,0,0,4358,25,1448,7,0,1,0,0,0
4136,0,12378,0,0,0,0,0,0,0,0,0,1,0,0,0
4137,1,59767,0,1,1,0,10002,15,300,1,0,1,0,1,1
4138,0,67418,0,1,0,0,33474,11,0,0,0,1,0,1,1
4139,1,73909,2475,0,0,0,1700,5,1700,5,0,1,0,0,0
4140,0,8254,0,1,0,0,17747,13,0,0,0,1,0,1,0
4141,1,87874,1518,1,0,0,31394,12,1050,2,0,1,0,1,0
4142,0,17069,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,0,1100,0,0,0,0,0,0,0,0,0,1,0,0,0
4144,0,34840,0,1,0,0,20476,20,0,0,0,1,0,1,0
4145,0,13244,0,1,0,0,16272,3,0,0,0,1,0,1,0
4146,0,34241,0,1,1,0,3937,13,0,0,0,1,0,1,0
4147,0,23785,0,0,0,0,3383,3,0,0,0,1,0,0,0
4148,0,22756,0,1,0,0,9214,8,1500,3,0,0,0,1,0
4149,0,46250,0,1,0,0,26088,7,0,0,0,1,0,1,0
4150,0,18941,590,1,0,0,11745,14,300,3,0,0,0,1,0
4151,1,58853,0,0,0,0,350,1,350,1,0,1,0,0,1
4152,0,9150,0,0,0,0,1500,3,1500,3,0,0,0,0,0
4153,0,48537,0,1,0,0,30779,16,350,2,0,1,0,1,1
4154,0,148746,0,1,0,0,41080,20,400,1,1,1,1,1,1
4155,0,39371,0,0,0,0,2125,3,0,0,0,1,0,0,0
4156,0,38344,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,0,14351,0,0,1,0,503,9,0,0,0,0,0,1,0
4158,0,51963,0,1,0,0,12329,21,0,0,9,1,0,1,0
4159,0,78262,0,1,0,0,38044,15,0,0,0,1,0,1,1
4160,0,148592,0,1,0,0,52579,14,0,0,0,1,0,1,0
4161,0,27887,0,0,0,0,0,0,0,0,0,1,0,0,0
4162,1,23041,0,0,0,0,12650,7,2150,5,0,1,0,0,0
4163,0,12926,0,0,0,0,0,0,0,0,0,1,0,0,0
4164,1,137132,0,1,0,0,41382,23,300,3,0,1,0,1,0
4165,0,23885,0,0,1,0,205,3,0,0,0,1,0,1,0
4166,0,4116,0,0,0,0,1750,4,0,0,0,1,0,0,1
4167,1,27670,500,0,0,0,10000,24,3350,19,0,1,0,0,0
4168,0,186234,0,1,0,0,61452,12,0,0,0,1,0,1,0
4169,1,40079,0,0,0,0,4600,5,1000,2,0,1,0,0,1
4170,1,200293,2916,0,0,0,13850,12,2850,10,0,1,1,0,0
4171,0,6035,0,0,0,0,155,2,0,0,0,1,0,0,0
4172,0,15167,0,0,0,0,500,1,0,0,0,0,0,0,0
4173,0,21172,0,1,0,0,9518,13,300,1,0,1,0,1,0
4174,0,69615,0,1,0,0,72566,17,150,1,0,1,0,1,0
4175,0,36183,0,0,0,0,2300,7,2300,7,0,1,0,0,0
4176,1,9612,0,1,0,0,71272,34,19140,19,0,1,0,1,0
4177,0,8709,0,0,0,0,0,0,0,0,0,1,0,0,0
4178,0,18218,0,0,0,0,1375,4,0,0,0,1,0,0,0
4179,0,16617,0,1,0,0,6534,14,0,0,0,1,0,1,0
4180,0,132049,0,1,0,0,55657,23,0,0,0,1,0,1,0
4181,0,18851,0,1,0,0,2910,7,0,0,0,0,0,1,0
4182,0,40119,0,1,0,0,18459,15,0,0,0,1,0,1,1
4183,0,33533,0,0,0,0,100,1,100,1,0,1,0,0,0
4184,0,25375,0,0,0,0,205,3,0,0,0,0,0,0,0
4185,0,9474,0,0,0,0,1500,3,1500,3,0,0,0,0,0
4186,0,12797,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,0,24265,0,1,0,0,595,3,0,0,0,1,0,1,0
4188,0,58293,0,1,0,0,32095,12,0,0,0,1,0,1,1
4189,0,67451,0,0,0,0,0,0,0,0,0,1,0,0,0
4190,0,82195,2254,1,0,0,38965,12,0,0,0,1,0,1,0
4191,0,23750,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,0,66500,0,1,0,0,26084,32,0,0,0,0,0,1,0
4193,0,30360,0,1,0,0,1620,3,0,0,0,1,0,1,1
4194,0,70342,0,1,0,0,18706,16,0,0,0,1,0,1,0
4195,0,74132,0,1,0,0,14365,13,0,0,0,1,0,1,0
4196,0,29611,0,0,0,0,0,0,0,0,0,1,0,0,0
4197,1,129215,2224,1,0,0,199324,35,0,0,0,1,1,1,1
4198,0,3684,0,0,0,0,0,0,0,0,0,1,0,0,0
4199,0,4678,0,0,0,0,500,1,0,0,0,1,0,0,0
4200,0,1399,0,0,0,0,0,0,0,0,0,1,0,0,0
4201,0,30978,0,1,0,0,7650,13,0,0,0,0,0,1,0
4202,0,19386,0,1,0,0,27694,23,0,0,0,1,0,1,0
4203,0,9599,0,1,0,0,14618,13,0,0,0,0,0,1,1
4204,0,35906,0,1,1,0,6624,13,0,0,0,1,0,1,0
4205,0,6639,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,0,2652,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,0,42936,0,1,0,0,11650,14,0,0,0,1,0,1,0
4208,0,21366,0,1,0,0,3332,14,0,0,0,1,0,1,0
4209,0,52591,0,1,0,0,15645,13,0,0,0,0,0,1,0
4210,0,12034,0,0,1,0,7274,12,0,0,0,1,0,1,0
4211,0,2219,0,0,0,0,100,1,0,0,0,1,0,0,0
4212,1,29724,0,0,0,0,4500,3,500,1,0,1,0,0,0
4213,0,21045,0,0,0,0,2500,6,0,0,0,1,0,0,0
4214,0,9760,0,1,0,0,5465,3,0,0,0,1,0,1,1
4215,0,38777,0,0,0,0,11557,13,2557,12,0,1,0,0,0
4216,0,4998,0,0,0,0,1200,3,200,2,0,1,0,0,0
4217,0,25078,1555,1,0,0,3876,13,0,0,0,0,0,1,0
4218,1,99422,0,0,0,0,34414,12,27914,6,0,1,0,0,0
4219,1,40778,0,1,0,0,6295,5,0,0,0,1,0,1,0
4220,0,37427,0,0,0,0,3320,6,1500,3,3,1,0,0,0
4221,0,18286,0,0,0,0,1550,12,1550,12,0,0,0,0,0
4222,0,38282,0,1,0,0,27896,22,0,0,0,1,0,1,0
4223,0,20648,0,0,0,0,10475,8,0,0,0,1,0,0,0
4224,0,38993,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,1,49880,957,1,0,0,35057,54,7336,19,0,1,0,1,1
4226,1,222428,0,0,0,0,20925,23,9000,18,0,1,1,0,0
4227,0,24755,0,0,0,0,4875,16,0,0,0,1,0,0,0
4228,1,7772,0,0,0,0,0,0,0,0,0,1,0,0,0
4229,0,42522,0,1,0,0,14804,24,950,2,1,1,0,1,1
4230,0,50536,0,1,0,0,16380,8,0,0,0,1,0,1,0
4231,0,11941,0,0,0,0,1875,9,0,0,0,1,0,0,0
4232,0,73099,0,1,0,0,15010,7,0,0,0,0,0,1,1
4233,0,2000,0,0,0,0,1350,4,1000,2,0,1,0,0,0
4234,0,52067,0,1,0,0,21929,14,0,0,0,0,0,1,0
4235,0,35155,0,1,0,0,24250,8,0,0,0,1,0,1,0
4236,0,40432,0,1,0,0,22869,17,0,0,0,0,0,1,0
4237,1,24883,0,1,0,0,60170,24,2000,4,0,1,0,1,0
4238,0,9064,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,0,15390,0,1,0,0,13071,15,0,0,0,1,0,1,1
4240,0,90947,0,1,0,0,24905,13,0,0,0,1,0,1,1
4241,1,22115,0,0,0,0,0,0,0,0,0,1,0,0,0
4242,0,17283,0,1,0,0,21260,10,0,0,0,0,0,1,0
4243,0,14278,0,0,0,0,0,0,0,0,0,1,0,0,0
4244,0,4001,0,1,0,0,3160,6,0,0,0,1,0,1,0
4245,0,27129,0,1,0,0,36506,28,0,0,0,0,0,1,0
4246,0,3516,0,0,0,0,0,0,0,0,0,1,0,0,0
4247,0,17503,0,1,0,0,11335,2,0,0,0,1,0,1,0
4248,0,30203,0,0,0,0,75,3,0,0,0,1,0,0,0
4249,0,20010,0,1,1,0,8953,18,0,0,0,1,0,1,0
4250,0,40775,0,1,0,0,8441,15,0,0,0,0,0,1,0
4251,0,39742,0,0,0,0,1582,4,590,1,0,1,0,0,0
4252,0,54264,0,1,0,0,1283,3,0,0,0,1,0,1,0
4253,0,23080,0,1,0,0,5739,10,0,0,0,1,0,1,0
4254,0,8296,0,0,0,0,0,0,0,0,0,1,0,0,0
4255,0,168731,0,1,0,0,40757,13,0,0,0,1,0,1,0
4256,0,7551,0,1,0,0,1945,3,0,0,0,1,0,1,0
4257,1,44509,5129,0,0,0,3100,3,0,0,0,1,0,0,0
4258,0,8981,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,0,29595,0,1,0,0,47581,15,0,0,0,0,0,1,0
4260,1,117445,0,1,0,0,89660,88,1584,3,0,1,0,1,1
4261,0,639,0,0,0,0,840,1,0,0,0,1,0,0,0
4262,0,76371,0,1,0,0,15244,12,0,0,0,0,0,1,0
4263,0,12502,0,1,1,0,8569,19,0,0,0,1,1,1,0
4264,0,27723,0,1,1,0,11246,11,0,0,0,1,0,1,0
4265,0,59464,0,1,0,0,34701,19,100,1,0,1,0,1,0
4266,0,69590,0,1,0,0,23584,19,0,0,0,0,0,1,0
4267,1,216850,0,0,0,0,18200,38,8200,37,0,1,0,0,0
4268,0,37806,0,0,0,0,5000,19,0,0,0,1,0,0,0
4269,0,24246,0,0,0,0,1066,4,0,0,0,1,0,0,0
4270,0,122352,0,1,0,0,43258,18,0,0,0,1,0,1,0
4271,0,11051,0,0,0,0,3475,21,0,0,0,1,0,0,0
4272,1,75052,0,1,0,0,25195,9,0,0,0,1,0,1,1
4273,0,20552,0,0,0,0,0,0,0,0,0,1,0,0,0
4274,0,41885,0,1,0,0,33039,18,0,0,0,0,0,1,0
4275,0,152331,0,1,0,0,62414,10,0,0,0,0,0,1,1
4276,0,34390,0,0,0,0,700,3,600,2,0,1,0,0,0
4277,0,1100,0,0,0,0,1100,8,0,0,0,1,0,0,0
4278,0,57786,0,1,0,0,29734,15,0,0,0,1,0,1,0
4279,0,3850,0,0,0,0,1725,7,0,0,0,0,0,0,0
4280,0,38263,1466,1,0,0,18989,12,0,0,0,1,0,1,0
4281,0,58238,0,1,0,0,11654,13,0,0,0,1,0,1,0
4282,0,20324,1776,0,0,0,300,2,200,1,0,0,0,0,0
4283,0,3942,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,0,13172,0,0,0,0,314,2,0,0,0,1,0,0,0
4285,0,11490,0,0,0,0,200,3,100,2,0,1,0,0,0
4286,0,1305,0,1,0,0,24720,21,800,3,0,1,0,1,1
4287,1,46943,0,0,0,0,12300,7,2300,6,0,1,0,0,0
4288,0,30408,0,1,0,0,18794,4,0,0,0,1,0,1,1
4289,0,5680,0,0,0,0,100,1,0,0,0,1,0,0,0
4290,1,83989,0,1,0,0,19585,15,0,0,0,1,0,1,0
4291,0,35972,0,1,0,0,1974,9,0,0,0,1,0,1,0
4292,0,2608,0,0,0,0,0,0,0,0,0,1,0,0,0
4293,0,53599,0,1,0,0,28383,28,0,0,1,1,0,1,1
4294,0,27263,0,0,0,0,5920,14,0,0,0,1,0,0,0
4295,0,10367,0,1,0,0,1516,4,0,0,0,1,0,1,0
4296,0,19802,0,0,0,0,12030,12,11900,9,0,0,0,0,0
4297,1,46097,0,0,0,0,13055,5,0,0,0,1,0,0,0
4298,0,9500,1000,0,0,0,0,0,0,0,0,1,0,0,0
4299,0,63858,0,1,0,0,8628,14,0,0,0,1,0,1,0
4300,0,6086,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,0,2237,0,0,0,0,150,3,0,0,0,1,0,0,0
4302,0,108886,0,1,0,0,41115,16,100,1,0,1,0,1,0
4303,0,21633,0,1,0,0,6853,11,0,0,0,0,0,1,1
4304,0,81155,0,1,0,0,72099,22,900,2,0,1,0,1,0
4305,0,22555,0,1,0,0,20440,15,0,0,0,0,0,1,0
4306,0,3858,0,1,1,0,2604,11,0,0,0,1,0,1,1
4307,0,13628,0,0,0,0,156,1,0,0,0,1,0,0,0
4308,0,45608,0,0,0,0,2000,4,1000,2,0,1,0,0,0
4309,0,51221,0,1,0,0,18549,12,0,0,0,1,0,1,0
4310,0,2410,0,0,0,0,1000,1,0,0,0,1,0,0,0
4311,0,6150,0,0,0,0,1600,3,0,0,0,1,0,0,0
4312,0,131196,0,1,0,0,71497,15,0,0,0,1,0,1,1
4313,0,9815,0,1,0,0,2833,13,0,0,0,0,0,1,0
4314,0,8653,0,1,0,0,3760,10,0,0,0,0,0,1,1
4315,0,4924,0,0,0,0,0,0,0,0,0,1,0,0,0
